"","hn_1","best_match","street_type","base_function","spell_ave_true","suffix_true","both_true"
"210",NA,"BKLYN","ST","BKLYN ST","BKLYN ST","BKLYN ST","BKLYN ST"
"211",55,"BEACH","ST","55 BEACH ST","55 BEACH ST","55 BEACH ST","55 BEACH ST"
"212",NA,"HALL OF RECORDS","ST","HALL OF RECORDS ST","HALL OF RECORDS ST","HALL OF RECORDS ST","HALL OF RECORDS ST"
"213",1,"CHARLTON","ST","1 CHARLTON ST","1 CHARLTON ST","1 CHARLTON ST","1 CHARLTON ST"
"214",136,"CHERRY","ST","136 CHERRY ST","136 CHERRY ST","136 CHERRY ST","136 CHERRY ST"
"215",300,"E 20","ST","300 E 20 ST","300 E 20 ST","300 E 20TH ST","300 E 20TH ST"
"216",68,"PARK PL","PL","68 PARK PL","68 PARK PL","68 PARK PL","68 PARK PL"
"217",145,"145","ST","145 145 ST","145 145 ST","145 145TH ST","145 145TH ST"
"218",NA,"WILLIS AVE.","AVE","WILLIS AVE. AVE","WILLIS AVE. AVE","WILLIS AVE. AVE","WILLIS AVE. AVE"
"219",49,"MADISON","ST","49 MADISON ST","49 MADISON ST","49 MADISON ST","49 MADISON ST"
"220",52,"BOWERY","ST","52 BOWERY ST","52 BOWERY ST","52 BOWERY ST","52 BOWERY ST"
"221",348,"W 57","ST","348 W 57 ST","348 W 57 ST","348 W 57TH ST","348 W 57TH ST"
"222",218,"FRONT","ST","218 FRONT ST","218 FRONT ST","218 FRONT ST","218 FRONT ST"
"223",NA,"149","ST","149 ST","149 ST","149TH ST","149TH ST"
"224",42,"BROADWAY","AVE","42 BROADWAY AVE","FORTY-TWO BROADWAY AVE","42 BROADWAY AVE","FORTY-TWO BROADWAY AVE"
"225",16,"DESBROSSES","ST","16 DESBROSSES ST","16 DESBROSSES ST","16 DESBROSSES ST","16 DESBROSSES ST"
"226",74,"WORTH","ST","74 WORTH ST","74 WORTH ST","74 WORTH ST","74 WORTH ST"
"227",24,"CHRISTOPHER","ST","24 CHRISTOPHER ST","24 CHRISTOPHER ST","24 CHRISTOPHER ST","24 CHRISTOPHER ST"
"228",NA,"LEX AVE & E 117","AVE","LEX AVE & E 117 AVE","LEX AVE & E 117 AVE","LEX AVE & E 117TH AVE","LEX AVE & E 117TH AVE"
"229",NA,"E 92 & 1 AVE.","AVE","E 92 & 1 AVE. AVE","E 92 & 1 AVE. AVE","E 92ND & 1 AVE. AVE","E 92ND & 1 AVE. AVE"
"230",NA,"TREMONT","ST","TREMONT ST","TREMONT ST","TREMONT ST","TREMONT ST"
"231",208,"BROADWAY","AVE","208 BROADWAY AVE","TWO HUNDRED EIGHT BROADWAY AVE","208 BROADWAY AVE","TWO HUNDRED EIGHT BROADWAY AVE"
"232",387,"BCKER","ST","387 BCKER ST","387 BCKER ST","387 BCKER ST","387 BCKER ST"
"233",NA,"MKT","ST","MKT ST","MKT ST","MKT ST","MKT ST"
"234",NA,"ELTON AVE & 156","AVE","ELTON AVE & 156 AVE","ELTON AVE & 156 AVE","ELTON AVE & 156TH AVE","ELTON AVE & 156TH AVE"
"235",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"236",NA,"FRANKLIN & ELM","ST","FRANKLIN & ELM ST","FRANKLIN & ELM ST","FRANKLIN & ELM ST","FRANKLIN & ELM ST"
"237",NA,"MKT","ST","MKT ST","MKT ST","MKT ST","MKT ST"
"238",100,"100","ST","100 100 ST","100 100 ST","100 100TH ST","100 100TH ST"
"239",566,"LEX. AVE","AVE","566 LEX. AVE","FIVE HUNDRED SIXTY-SIX LEX. AVE","566 LEX. AVE","FIVE HUNDRED SIXTY-SIX LEX. AVE"
"240",NA,"CONCORD AVE & 165","AVE","CONCORD AVE & 165 AVE","CONCORD AVE & 165 AVE","CONCORD AVE & 165TH AVE","CONCORD AVE & 165TH AVE"
"241",NA,"E 60 & 1 AVE.","AVE","E 60 & 1 AVE. AVE","E 60 & 1 AVE. AVE","E 60TH & 1 AVE. AVE","E 60TH & 1 AVE. AVE"
"242",NA,"WIN","ST","WIN ST","WIN ST","WIN ST","WIN ST"
"243",NA,"FULTON MKT","ST","FULTON MKT ST","FULTON MKT ST","FULTON MKT ST","FULTON MKT ST"
"244",NA,"W HULL 13","ST","W HULL 13 ST","W HULL 13 ST","W HULL 13TH ST","W HULL 13TH ST"
"245",44,"E 44","ST","44 E 44 ST","44 E 44 ST","44 E 44TH ST","44 E 44TH ST"
"246",NA,"TI R W 142 29","ST","TI R W 142 29 ST","TI R W 142 29 ST","TI R W 142ND 29 ST","TI R W 142ND 29 ST"
"247",NA,"3 AVE & 141","AVE","3 AVE & 141 AVE","3 AVE & 141 AVE","3RD AVE & 141 AVE","3RD AVE & 141 AVE"
"248",NA,"FULTON MKT","ST","FULTON MKT ST","FULTON MKT ST","FULTON MKT ST","FULTON MKT ST"
"249",NA,"CONCORD AVE & 165","AVE","CONCORD AVE & 165 AVE","CONCORD AVE & 165 AVE","CONCORD AVE & 165TH AVE","CONCORD AVE & 165TH AVE"
"250",14,"PINE","ST","14 PINE ST","14 PINE ST","14 PINE ST","14 PINE ST"
"251",NA,"144 & 3 AVE.","AVE","144 & 3 AVE. AVE","144 & 3 AVE. AVE","144TH & 3 AVE. AVE","144TH & 3 AVE. AVE"
"252",371,"3 AVE.","AVE","371 3 AVE. AVE","THREE HUNDRED SEVENTY-ONE 3 AVE. AVE","371 3RD AVE. AVE","THREE HUNDRED SEVENTY-ONE 3RD AVE. AVE"
"253",NA,"ILL MULBERRY","ST","ILL MULBERRY ST","ILL MULBERRY ST","ILL MULBERRY ST","ILL MULBERRY ST"
"254",420,"6 AVE.","AVE","420 6 AVE. AVE","FOUR HUNDRED TWENTY 6 AVE. AVE","420 6TH AVE. AVE","FOUR HUNDRED TWENTY 6TH AVE. AVE"
"255",NA,"H. N. J.","ST","H. N. J. ST","H. N. J. ST","H. N. J. ST","H. N. J. ST"
"256",NA,"H. N. J.","ST","H. N. J. ST","H. N. J. ST","H. N. J. ST","H. N. J. ST"
"257",NA,"WILLIAM","ST","WILLIAM ST","WILLIAM ST","WILLIAM ST","WILLIAM ST"
"258",658,"BROADWAY","AVE","658 BROADWAY AVE","SIX HUNDRED FIFTY-EIGHT BROADWAY AVE","658 BROADWAY AVE","SIX HUNDRED FIFTY-EIGHT BROADWAY AVE"
"259",NA,"COURTLAND AVE & 161","AVE","COURTLAND AVE & 161 AVE","COURTLAND AVE & 161 AVE","COURTLAND AVE & 161ST AVE","COURTLAND AVE & 161ST AVE"
"260",NA,"COURTLAND AVE & 161","AVE","COURTLAND AVE & 161 AVE","COURTLAND AVE & 161 AVE","COURTLAND AVE & 161ST AVE","COURTLAND AVE & 161ST AVE"
"261",NA,"MKT","ST","MKT ST","MKT ST","MKT ST","MKT ST"
"262",NA,"MKT","ST","MKT ST","MKT ST","MKT ST","MKT ST"
"263",80,"ATTORNEY","ST","80 ATTORNEY ST","80 ATTORNEY ST","80 ATTORNEY ST","80 ATTORNEY ST"
"264",66,"PINE","ST","66 PINE ST","66 PINE ST","66 PINE ST","66 PINE ST"
"265",NA,"BOSTON AVE & 170","AVE","BOSTON AVE & 170 AVE","BOSTON AVE & 170 AVE","BOSTON AVE & 170TH AVE","BOSTON AVE & 170TH AVE"
"266",101,"101","ST","101 101 ST","101 101 ST","101 101ST ST","101 101ST ST"
"267",385,"1 AVE.","AVE","385 1 AVE. AVE","THREE HUNDRED EIGHTY-FIVE 1 AVE. AVE","385 1ST AVE. AVE","THREE HUNDRED EIGHTY-FIVE 1ST AVE. AVE"
"268",NA,"3 AVE & 152","AVE","3 AVE & 152 AVE","3 AVE & 152 AVE","3RD AVE & 152 AVE","3RD AVE & 152 AVE"
"269",172,"CANAL","ST","172 CANAL ST","172 CANAL ST","172 CANAL ST","172 CANAL ST"
"270",658,"BROADWAY","AVE","658 BROADWAY AVE","SIX HUNDRED FIFTY-EIGHT BROADWAY AVE","658 BROADWAY AVE","SIX HUNDRED FIFTY-EIGHT BROADWAY AVE"
"271",NA,"3 AVE & 142","AVE","3 AVE & 142 AVE","3 AVE & 142 AVE","3RD AVE & 142 AVE","3RD AVE & 142 AVE"
"272",NA,"WILDES SAMUEL SONS KNICEA 13 NNH.LI","ST","WILDES SAMUEL SONS KNICEA 13 NNH.LI ST","WILDES SAMUEL SONS KNICEA 13 NNH.LI ST","WILDES SAMUEL SONS KNICEA 13TH NNH.LI ST","WILDES SAMUEL SONS KNICEA 13TH NNH.LI ST"
"273",NA,"LEXAV & E 127","ST","LEXAV & E 127 ST","LEXAV & E 127 ST","LEXAV & E 127TH ST","LEXAV & E 127TH ST"
"274",NA,"72MAIDEN LA.","ST","72MAIDEN LA. ST","72MAIDEN LA. ST","72NDMAIDEN LA. ST","72NDMAIDEN LA. ST"
"275",19,"LEWIS","ST","19 LEWIS ST","19 LEWIS ST","19 LEWIS ST","19 LEWIS ST"
"276",NA,"144 & BROOK AVE.","AVE","144 & BROOK AVE. AVE","144 & BROOK AVE. AVE","144TH & BROOK AVE. AVE","144TH & BROOK AVE. AVE"
"277",NA,"BKLYN","ST","BKLYN ST","BKLYN ST","BKLYN ST","BKLYN ST"
"278",155,"155","ST","155 155 ST","155 155 ST","155 155TH ST","155 155TH ST"
"279",293,"STANTON","ST","293 STANTON ST","293 STANTON ST","293 STANTON ST","293 STANTON ST"
"280",NA,"8 AVE & W 141","AVE","8 AVE & W 141 AVE","8 AVE & W 141 AVE","8TH AVE & W 141 AVE","8TH AVE & W 141 AVE"
"281",NA,"W 130 & BROADWAY","AVE","W 130 & BROADWAY AVE","W 130 & BROADWAY AVE","W 130TH & BROADWAY AVE","W 130TH & BROADWAY AVE"
"282",NA,"ELTON AVE & 157","AVE","ELTON AVE & 157 AVE","ELTON AVE & 157 AVE","ELTON AVE & 157TH AVE","ELTON AVE & 157TH AVE"
"283",NA,"ETON AVE & 156","AVE","ETON AVE & 156 AVE","ETON AVE & 156 AVE","ETON AVE & 156TH AVE","ETON AVE & 156TH AVE"
"284",246,"W 48","ST","246 W 48 ST","246 W 48 ST","246 W 48TH ST","246 W 48TH ST"
"285",NA,"MKT","ST","MKT ST","MKT ST","MKT ST","MKT ST"
"286",NA,"GRAND CENTRAL DEPOT","ST","GRAND CENTRAL DEPOT ST","GRAND CENTRAL DEPOT ST","GRAND CENTRAL DEPOT ST","GRAND CENTRAL DEPOT ST"
"287",564,"BROOME","ST","564 BROOME ST","564 BROOME ST","564 BROOME ST","564 BROOME ST"
"288",NA,"H. N. J.","ST","H. N. J. ST","H. N. J. ST","H. N. J. ST","H. N. J. ST"
"289",300,"E 20","ST","300 E 20 ST","300 E 20 ST","300 E 20TH ST","300 E 20TH ST"
"290",97,"97","ST","97 97 ST","97 97 ST","97 97TH ST","97 97TH ST"
"291",243,"E 47","ST","243 E 47 ST","243 E 47 ST","243 E 47TH ST","243 E 47TH ST"
"292",26,"BROADWAY","AVE","26 BROADWAY AVE","TWENTY-SIX BROADWAY AVE","26 BROADWAY AVE","TWENTY-SIX BROADWAY AVE"
"293",NA,"PIER","PIER","PIER","PIER","PIER","PIER"
"294",826,"BROADWAY","AVE","826 BROADWAY AVE","EIGHT HUNDRED TWENTY-SIX BROADWAY AVE","826 BROADWAY AVE","EIGHT HUNDRED TWENTY-SIX BROADWAY AVE"
"295",NA,"MANUFACTURER OF WHIT","ST","MANUFACTURER OF WHIT ST","MANUFACTURER OF WHIT ST","MANUFACTURER OF WHIT ST","MANUFACTURER OF WHIT ST"
"296",NA,"BKLYN","ST","BKLYN ST","BKLYN ST","BKLYN ST","BKLYN ST"
"297",NA,"WALL","ST","WALL ST","WALL ST","WALL ST","WALL ST"
"298",NA,"W ILL 27","ST","W ILL 27 ST","W ILL 27 ST","W ILL 27TH ST","W ILL 27TH ST"
"299",NA,"AVE A & E 71","AVE","AVE A & E 71 AVE","AVE A & E 71 AVE","AVE A & E 71ST AVE","AVE A & E 71ST AVE"
"300",140,"PITT","ST","140 PITT ST","140 PITT ST","140 PITT ST","140 PITT ST"
"301",NA,"AVE A & E 71","AVE","AVE A & E 71 AVE","AVE A & E 71 AVE","AVE A & E 71ST AVE","AVE A & E 71ST AVE"
"302",143,"W 45","ST","143 W 45 ST","143 W 45 ST","143 W 45TH ST","143 W 45TH ST"
"303",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"304",NA,"28DUNNE AND 58","ST","28DUNNE AND 58 ST","28DUNNE AND 58 ST","28THDUNNE AND 58 ST","28THDUNNE AND 58 ST"
"305",NA,"3 AVE & 133","AVE","3 AVE & 133 AVE","3 AVE & 133 AVE","3RD AVE & 133 AVE","3RD AVE & 133 AVE"
"306",NA,"MKT","ST","MKT ST","MKT ST","MKT ST","MKT ST"
"307",NA,"MKT","ST","MKT ST","MKT ST","MKT ST","MKT ST"
"308",NA,"","ST",NA,NA,NA,NA
"309",802,"BROADWAY","AVE","802 BROADWAY AVE","EIGHT HUNDRED TWO BROADWAY AVE","802 BROADWAY AVE","EIGHT HUNDRED TWO BROADWAY AVE"
"310",NA,"N 3 AVE.","AVE","N 3 AVE. AVE","N 3 AVE. AVE","N 3RD AVE. AVE","N 3RD AVE. AVE"
"311",64,"HAM","ST","64 HAM ST","64 HAM ST","64 HAM ST","64 HAM ST"
"312",NA,"FRANKLIN & CENTRE","ST","FRANKLIN & CENTRE ST","FRANKLIN & CENTRE ST","FRANKLIN & CENTRE ST","FRANKLIN & CENTRE ST"
"313",NA,"3 AVE & 133","AVE","3 AVE & 133 AVE","3 AVE & 133 AVE","3RD AVE & 133 AVE","3RD AVE & 133 AVE"
"314",NA,"W 14. H CT.","CT","W 14. H CT. CT","W 14. H CT. CT","W 14TH. H CT. CT","W 14TH. H CT. CT"
"315",14,"W 14","ST","14 W 14 ST","14 W 14 ST","14 W 14TH ST","14 W 14TH ST"
"316",NA,"BKLYN","ST","BKLYN ST","BKLYN ST","BKLYN ST","BKLYN ST"
"317",233,"BROADWAY","AVE","233 BROADWAY AVE","TWO HUNDRED THIRTY-THREE BROADWAY AVE","233 BROADWAY AVE","TWO HUNDRED THIRTY-THREE BROADWAY AVE"
"318",NA,"WAVERLEY PL.","PL","WAVERLEY PL. PL","WAVERLEY PL. PL","WAVERLEY PL. PL","WAVERLEY PL. PL"
"319",227,"E 125","ST","227 E 125 ST","227 E 125 ST","227 E 125TH ST","227 E 125TH ST"
"320",264,"7","ST","264 7 ST","264 7 ST","264 7TH ST","264 7TH ST"
"321",NA,"","ST",NA,NA,NA,NA
"322",37,"ALLEN","ST","37 ALLEN ST","37 ALLEN ST","37 ALLEN ST","37 ALLEN ST"
"323",510,"W 26","ST","510 W 26 ST","510 W 26 ST","510 W 26TH ST","510 W 26TH ST"
"324",388,"MADISON","ST","388 MADISON ST","388 MADISON ST","388 MADISON ST","388 MADISON ST"
"325",NA,"AVE A & E 82","AVE","AVE A & E 82 AVE","AVE A & E 82 AVE","AVE A & E 82ND AVE","AVE A & E 82ND AVE"
"326",NA,"GRAND CENTRAL DEPOT","ST","GRAND CENTRAL DEPOT ST","GRAND CENTRAL DEPOT ST","GRAND CENTRAL DEPOT ST","GRAND CENTRAL DEPOT ST"
"327",NA,"VI ILL","ST","VI ILL ST","VI ILL ST","VI ILL ST","VI ILL ST"
"328",NA,"W 4T TH","ST","W 4T TH ST","W 4T TH ST","W 4THT TH ST","W 4THT TH ST"
"329",NA,"","ST",NA,NA,NA,NA
"330",281,"ELIZABETH","ST","281 ELIZABETH ST","281 ELIZABETH ST","281 ELIZABETH ST","281 ELIZABETH ST"
"331",2,"2","ST","2 2 ST","2 2 ST","2 2ND ST","2 2ND ST"
"332",NA,"MAIDEN LA.","ST","MAIDEN LA. ST","MAIDEN LA. ST","MAIDEN LA. ST","MAIDEN LA. ST"
"333",NA,"149 & 3 AVE.","AVE","149 & 3 AVE. AVE","149 & 3 AVE. AVE","149TH & 3 AVE. AVE","149TH & 3 AVE. AVE"
"334",NA,"10 AVE & W 52","AVE","10 AVE & W 52 AVE","10 AVE & W 52 AVE","10TH AVE & W 52 AVE","10TH AVE & W 52 AVE"
"335",278,"W 19","ST","278 W 19 ST","278 W 19 ST","278 W 19TH ST","278 W 19TH ST"
"336",165,"N 3","ST","165 N 3 ST","165 N 3 ST","165 N 3RD ST","165 N 3RD ST"
"337",165,"N 3","ST","165 N 3 ST","165 N 3 ST","165 N 3RD ST","165 N 3RD ST"
"338",NA,"W 58 24 AND 161 & COURTLAND AVE.","AVE","W 58 24 AND 161 & COURTLAND AVE. AVE","W 58 24 AND 161 & COURTLAND AVE. AVE","W 58TH 24 AND 161 & COURTLAND AVE. AVE","W 58TH 24 AND 161 & COURTLAND AVE. AVE"
"339",NA,"BKLYN","ST","BKLYN ST","BKLYN ST","BKLYN ST","BKLYN ST"
"340",NA,"BKLYN","ST","BKLYN ST","BKLYN ST","BKLYN ST","BKLYN ST"
"341",NA,"BKLYN","ST","BKLYN ST","BKLYN ST","BKLYN ST","BKLYN ST"
"342",74,"CORTLANDT","ST","74 CORTLANDT ST","74 CORTLANDT ST","74 CORTLANDT ST","74 CORTLANDT ST"
"343",215,"W 41","ST","215 W 41 ST","215 W 41 ST","215 W 41ST ST","215 W 41ST ST"
"344",NA," 162","ST","162 ST","162 ST","162ND ST","162ND ST"
"345",387,"BLEECKER","ST","387 BLEECKER ST","387 BLEECKER ST","387 BLEECKER ST","387 BLEECKER ST"
"346",749,"FIH AVE. H BUCKINGHAM H.","AVE","749 FIH AVE. H BUCKINGHAM H. AVE","SEVEN HUNDRED FORTY-NINE FIH AVE. H BUCKINGHAM H. AVE","749 FIH AVE. H BUCKINGHAM H. AVE","SEVEN HUNDRED FORTY-NINE FIH AVE. H BUCKINGHAM H. AVE"
"347",85,"BOWERY","ST","85 BOWERY ST","85 BOWERY ST","85 BOWERY ST","85 BOWERY ST"
"348",NA,"","ST",NA,NA,NA,NA
"349",515,"PEARL","ST","515 PEARL ST","515 PEARL ST","515 PEARL ST","515 PEARL ST"
"350",200,"BROADWAY","AVE","200 BROADWAY AVE","TWO HUNDRED BROADWAY AVE","200 BROADWAY AVE","TWO HUNDRED BROADWAY AVE"
"351",91,"91","ST","91 91 ST","91 91 ST","91 91ST ST","91 91ST ST"
"352",NA,"71","ST","71 ST","71 ST","71ST ST","71ST ST"
"353",23,"MURRAY","ST","23 MURRAY ST","23 MURRAY ST","23 MURRAY ST","23 MURRAY ST"
"354",25,"30","ST","25 30 ST","25 30 ST","25 30TH ST","25 30TH ST"
"355",37,"37","ST","37 37 ST","37 37 ST","37 37TH ST","37 37TH ST"
"356",819,"1002","ST","819 1002 ST","819 1002 ST","819 1 002ND ST","819 1 002ND ST"
"357",NA,"33 & 11 AVE 11 AVE W C 41 , E W 10 60 W AND 130 , PIERS 14 ,","AVE","33 & 11 AVE 11 AVE W C 41 , E W 10 60 W AND 130 , PIERS 14 , AVE","33 & 11 AVE 11 AVE W C 41 , E W 10 60 W AND 130 , PIERS 14 , AVE","33RD & 11 AVE 11 AVE W C 41 , E W 10 60 W AND 130 , PIERS 14 , AVE","33RD & 11 AVE 11 AVE W C 41 , E W 10 60 W AND 130 , PIERS 14 , AVE"
"358",NA,"WESTERVELT RANGES","ST","WESTERVELT RANGES ST","WESTERVELT RANGES ST","WESTERVELT RANGES ST","WESTERVELT RANGES ST"
"359",4,"W 37","ST","4 W 37 ST","4 W 37 ST","4 W 37TH ST","4 W 37TH ST"
"360",119,"UNION SQ","ST","119 UNION SQ ST","119 UNION SQ ST","119 UNION SQ ST","119 UNION SQ ST"
"361",92,"LIBERTY","ST","92 LIBERTY ST","92 LIBERTY ST","92 LIBERTY ST","92 LIBERTY ST"
"362",124,"E 88","ST","124 E 88 ST","124 E 88 ST","124 E 88TH ST","124 E 88TH ST"
"363",30,"BROADWAY","AVE","30 BROADWAY AVE","THIRTY BROADWAY AVE","30 BROADWAY AVE","THIRTY BROADWAY AVE"
"364",64,"W 34","ST","64 W 34 ST","64 W 34 ST","64 W 34TH ST","64 W 34TH ST"
"365",304,"W 28","ST","304 W 28 ST","304 W 28 ST","304 W 28TH ST","304 W 28TH ST"
"366",154,"6","ST","154 6 ST","154 6 ST","154 6TH ST","154 6TH ST"
"367",41,"41","ST","41 41 ST","41 41 ST","41 41ST ST","41 41ST ST"
"368",NA,"141","ST","141 ST","141 ST","141ST ST","141ST ST"
"369",3,"BROADWAY","AVE","3 BROADWAY AVE","THREE BROADWAY AVE","3 BROADWAY AVE","THREE BROADWAY AVE"
"370",NA,"JAMES SL AND W 470 30","ST","JAMES SL AND W 470 30 ST","JAMES SL AND W 470 30 ST","JAMES SL AND W 470TH 30 ST","JAMES SL AND W 470TH 30 ST"
"371",NA,"WASHN & 177","ST","WASHN & 177 ST","WASHN & 177 ST","WASHN & 177TH ST","WASHN & 177TH ST"
"372",NA,"WEBSTER PL. BKLYN","PL","WEBSTER PL. BKLYN PL","WEBSTER PL. BKLYN PL","WEBSTER PL. BKLYN PL","WEBSTER PL. BKLYN PL"
"373",NA,"BLVD & W 80","ST","BLVD & W 80 ST","BLVD & W 80 ST","BLVD & W 80TH ST","BLVD & W 80TH ST"
"374",390,"PACIFIC","ST","390 PACIFIC ST","390 PACIFIC ST","390 PACIFIC ST","390 PACIFIC ST"
"375",0,"0","ST","0 0 ST","0 0 ST","0 0TH ST","0 0TH ST"
"376",17,"WILLIAM","ST","17 WILLIAM ST","17 WILLIAM ST","17 WILLIAM ST","17 WILLIAM ST"
"377",NA,"","ST",NA,NA,NA,NA
"378",NA,"BLVD & W 104","ST","BLVD & W 104 ST","BLVD & W 104 ST","BLVD & W 104TH ST","BLVD & W 104TH ST"
"379",73,"COLUMBIA","ST","73 COLUMBIA ST","73 COLUMBIA ST","73 COLUMBIA ST","73 COLUMBIA ST"
"380",NA,"WASHN. HOBOKEN","ST","WASHN. HOBOKEN ST","WASHN. HOBOKEN ST","WASHN. HOBOKEN ST","WASHN. HOBOKEN ST"
"381",NA,"WEHNER A AND CO CHAMPAGNE 308 BROADWAY","AVE","WEHNER A AND CO CHAMPAGNE 308 BROADWAY AVE","WEHNER A AND CO CHAMPAGNE 308 BROADWAY AVE","WEHNER A AND CO CHAMPAGNE 308TH BROADWAY AVE","WEHNER A AND CO CHAMPAGNE 308TH BROADWAY AVE"
"382",355,"BOWERY","ST","355 BOWERY ST","355 BOWERY ST","355 BOWERY ST","355 BOWERY ST"
"383",500,"W 44","ST","500 W 44 ST","500 W 44 ST","500 W 44TH ST","500 W 44TH ST"
"384",106,"E HOUSTON","ST","106 E HOUSTON ST","106 E HOUSTON ST","106 E HOUSTON ST","106 E HOUSTON ST"
"385",150,"BROOME","ST","150 BROOME ST","150 BROOME ST","150 BROOME ST","150 BROOME ST"
"386",NA,"MANHATTAN MKT","ST","MANHATTAN MKT ST","MANHATTAN MKT ST","MANHATTAN MKT ST","MANHATTAN MKT ST"
"387",50,"ELDRIDGE","ST","50 ELDRIDGE ST","50 ELDRIDGE ST","50 ELDRIDGE ST","50 ELDRIDGE ST"
"388",NA,"3 AVE & 166","AVE","3 AVE & 166 AVE","3 AVE & 166 AVE","3RD AVE & 166 AVE","3RD AVE & 166 AVE"
"389",91,"GWICH AVE.","AVE","91 GWICH AVE. AVE","NINETY-ONE GWICH AVE. AVE","91 GWICH AVE. AVE","NINETY-ONE GWICH AVE. AVE"
"390",NA,"WOODLAWN","ST","WOODLAWN ST","WOODLAWN ST","WOODLAWN ST","WOODLAWN ST"
"391",60,"ASH","ST","60 ASH ST","60 ASH ST","60 ASH ST","60 ASH ST"
"392",NA,"8 AVE & W 143","AVE","8 AVE & W 143 AVE","8 AVE & W 143 AVE","8TH AVE & W 143 AVE","8TH AVE & W 143 AVE"
"393",508,"W 26","ST","508 W 26 ST","508 W 26 ST","508 W 26TH ST","508 W 26TH ST"
"394",NA,"HL 7 AVE.","AVE","HL 7 AVE. AVE","HL 7 AVE. AVE","HL 7TH AVE. AVE","HL 7TH AVE. AVE"
"395",220,"BROOME","ST","220 BROOME ST","220 BROOME ST","220 BROOME ST","220 BROOME ST"
"396",NA,"W 91 & 9 AVE.","AVE","W 91 & 9 AVE. AVE","W 91 & 9 AVE. AVE","W 91ST & 9 AVE. AVE","W 91ST & 9 AVE. AVE"
"397",168,"ALLEN","ST","168 ALLEN ST","168 ALLEN ST","168 ALLEN ST","168 ALLEN ST"
"398",NA,"W 23 , MADISON AVE & E 48 AND 40 HUDSON","AVE","W 23 , MADISON AVE & E 48 AND 40 HUDSON AVE","W 23 , MADISON AVE & E 48 AND 40 HUDSON AVE","W 23RD , MADISON AVE & E 48 AND 40 HUDSON AVE","W 23RD , MADISON AVE & E 48 AND 40 HUDSON AVE"
"399",88,"LIBERTY","ST","88 LIBERTY ST","88 LIBERTY ST","88 LIBERTY ST","88 LIBERTY ST"
"400",12,"1","ST","12 1 ST","12 1 ST","12 1ST ST","12 1ST ST"
"401",NA,"RIVER","ST","RIVER ST","RIVER ST","RIVER ST","RIVER ST"
"402",2,"MACDOUGAL","ST","2 MACDOUGAL ST","2 MACDOUGAL ST","2 MACDOUGAL ST","2 MACDOUGAL ST"
"403",NA,"","ST",NA,NA,NA,NA
"404",NA,"8 AVE & W 84","AVE","8 AVE & W 84 AVE","8 AVE & W 84 AVE","8TH AVE & W 84 AVE","8TH AVE & W 84 AVE"
"405",229,"W 52","ST","229 W 52 ST","229 W 52 ST","229 W 52ND ST","229 W 52ND ST"
"406",NA,"COURTLAND AVE & 153","AVE","COURTLAND AVE & 153 AVE","COURTLAND AVE & 153 AVE","COURTLAND AVE & 153RD AVE","COURTLAND AVE & 153RD AVE"
"407",223,"BOWERY","ST","223 BOWERY ST","223 BOWERY ST","223 BOWERY ST","223 BOWERY ST"
"408",413,"HUDSON","ST","413 HUDSON ST","413 HUDSON ST","413 HUDSON ST","413 HUDSON ST"
"409",105,"MARKS PL.","PL","105 MARKS PL. PL","105 MARKS PL. PL","105 MARKS PL. PL","105 MARKS PL. PL"
"410",164,"164","ST","164 164 ST","164 164 ST","164 164TH ST","164 164TH ST"
"411",54,"355","ST","54 355 ST","54 355 ST","54 355TH ST","54 355TH ST"
"412",NA,"141 & COLLEGE AVE.","AVE","141 & COLLEGE AVE. AVE","141 & COLLEGE AVE. AVE","141ST & COLLEGE AVE. AVE","141ST & COLLEGE AVE. AVE"
"413",54,"LUDLOW","ST","54 LUDLOW ST","54 LUDLOW ST","54 LUDLOW ST","54 LUDLOW ST"
"414",3,"CANNON","ST","3 CANNON ST","3 CANNON ST","3 CANNON ST","3 CANNON ST"
"415",9,"FRANKFORT","ST","9 FRANKFORT ST","9 FRANKFORT ST","9 FRANKFORT ST","9 FRANKFORT ST"
"416",37,"W 33","ST","37 W 33 ST","37 W 33 ST","37 W 33RD ST","37 W 33RD ST"
"417",7,"DIVISION","ST","7 DIVISION ST","7 DIVISION ST","7 DIVISION ST","7 DIVISION ST"
"418",381,"GRAND","ST","381 GRAND ST","381 GRAND ST","381 GRAND ST","381 GRAND ST"
"419",125,"FORSYTH","ST","125 FORSYTH ST","125 FORSYTH ST","125 FORSYTH ST","125 FORSYTH ST"
"420",NA,"HOTST S MATH PL.","PL","HOTST S MATH PL. PL","HOTST S MATH PL. PL","HOTST S MATH PL. PL","HOTST S MATH PL. PL"
"421",NA,"3 AVE & 168","AVE","3 AVE & 168 AVE","3 AVE & 168 AVE","3RD AVE & 168 AVE","3RD AVE & 168 AVE"
"422",NA,"3 AVE & 169","AVE","3 AVE & 169 AVE","3 AVE & 169 AVE","3RD AVE & 169 AVE","3RD AVE & 169 AVE"
"423",220,"BROOME","ST","220 BROOME ST","220 BROOME ST","220 BROOME ST","220 BROOME ST"
