"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"350","THE",NA,NA,NA,NA,NA,NA,NA,"200","BROADWAY"
"351","91","91",NA,NA,NA,NA,NA,NA,NA,NA
"352","S A) H 71",NA,NA,NA,NA,NA,NA,NA,NA,"71"
"353","CHICAGO",NA,NA,NA,NA,NA,NA,NA,"23","MURRAY"
"354","WESTERN UNION TELEGRAPH CO H 197 ,H 25 H 30  , ILL ,H 1 ,H 261 ,H 303 ,H 3 ,H 346 ,H 363 H 407 ,H 515 H 5 ,H 671 ,H 721  ,","25","H 30 , ILL",NA,NA,NA,NA,NA,"25","30"
"355","37","37",NA,NA,NA,NA,NA,NA,NA,NA
"356",NA,NA,NA,"315 H 482 AND 6394 AVE E 42","4 AVE H 666 , H 819 AND 10026 AVE H W 61",NA,NA,NA,NA,NA
"357",NA,NA,NA,"33","11 AVE 11 AVE W C 41 , E W 10 60 W AND 130 , PIERS 14 ,",NA,NA,NA,NA,NA
"358","WESTERVELT RANGES",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","W 403 37,H H W 4 37","4","W 37",NA,NA,NA,NA,NA,"4","W 37"
"360","WM G SCHENCK PROP H E 119 16  , EAST OF UNION SQ.",NA,NA,NA,NA,NA,NA,NA,"119","UNION SQ"
"361","WESTON ELECTRIC LIGHT CO H 92 LIBERTY",NA,NA,NA,NA,NA,NA,NA,"92","LIBERTY"
"362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","WEST POINT FOUNDRY H 30 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"30","BROADWAY"
"364","WEST SIDE ASSN H W 64 34",NA,NA,NA,NA,NA,NA,NA,"64","W 34"
"365","WEST SIDE RELIEF ASSN H W 304 28",NA,NA,NA,NA,NA,NA,NA,"304","W 28"
"366","WEST SIDE SAVINGS BANK H 1546 AVE.",NA,NA,NA,NA,NA,NA,NA,"154","6"
"367","41","41",NA,NA,NA,NA,NA,NA,NA,NA
"368","WESTCHESTER FIRE INS CO H 141",NA,NA,NA,NA,NA,NA,NA,NA,"141"
"369","WESTCOTT EXPRESS CO H 3 PARK PL H 7 AND 942 BROADWAY , E 34  , GRAND",NA,NA,NA,NA,NA,NA,NA,"3","BROADWAY"
"370","JAMES SL AND W 470 30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,NA,NA,NA,"WASHN","177",NA,NA,NA
"372","WEBSTER PL. BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",NA,NA,NA,NA,NA,"BLVD","W 80",NA,NA,NA
"374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"376","WEST FRYER HL MINING CO H 17 WILLIAM",NA,NA,NA,NA,NA,NA,NA,"17","WILLIAM"
"377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,NA,"BLVD","W 104",NA,NA,NA,NA,NA
"379","73 COLUMBIA","73","COLUMBIA",NA,NA,NA,NA,NA,NA,NA
"380","WASHN. HOBOKEN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","WEHNER A AND CO CHAMPAGNE 308 BROADWAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","355 BOWERY","355","BOWERY",NA,NA,NA,NA,NA,NA,NA
"383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","E 106 HOUSTON","106","E HOUSTON",NA,NA,NA,NA,NA,NA,NA
"385","150 BROOME","150","BROOME",NA,NA,NA,NA,NA,NA,NA
"386","MANHATTAN MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",NA,NA,NA,NA,NA,"3 AVE","166",NA,NA,NA
"389","91 GWICH AVE.","91","GWICH AVE.",NA,NA,NA,NA,NA,NA,NA
"390","WOODLAWN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","H 60 WASHN,9.","60","WASHN,9.",NA,NA,NA,NA,NA,"60","ASH"
"392",NA,NA,NA,"8 AVE","W 143",NA,NA,NA,NA,NA
"393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","HL 7 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",NA,NA,NA,NA,NA,"W 91","9 AVE.",NA,NA,NA
"397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",NA,NA,NA,"W 23 , MADISON AVE","E 48 AND 40 HUDSON",NA,NA,NA,NA,NA
"399","WELLS BALANCE ENGINE CO H 88 LIBERTY",NA,NA,NA,NA,NA,NA,NA,"88","LIBERTY"
"400","W 27 31,OFFICE HOURS AM H P.M. TO","27","W 31,OFFICE HOURS AM H P.M. TO",NA,NA,NA,NA,NA,"12","1"
"401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",NA,NA,NA,NA,NA,"8 AVE","W 84",NA,NA,NA
"405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",NA,NA,NA,NA,NA,"COURTLAND AVE","153",NA,NA,NA
"407","223 BOWERY","223","BOWERY",NA,NA,NA,NA,NA,NA,NA
"408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","164","164",NA,NA,NA,NA,NA,NA,NA,NA
"411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",NA,NA,NA,NA,NA,"141","COLLEGE AVE.",NA,NA,NA
"413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","3 CANNON","3","CANNON",NA,NA,NA,NA,NA,NA,NA
"415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416",",H W 37 33","37","W 33",NA,NA,NA,NA,NA,"37","W 33"
"417","7 DIVISION","7","DIVISION",NA,NA,NA,NA,NA,NA,NA
"418","381 GRAND","381","GRAND",NA,NA,NA,NA,NA,NA,NA
"419","125 FORSYTH","125","FORSYTH",NA,NA,NA,NA,NA,NA,NA
"420","HOTST S MATH PL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",NA,NA,NA,NA,NA,"3 AVE","168",NA,NA,NA
"422",NA,NA,NA,NA,NA,"3 AVE","169",NA,NA,NA
"423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426",NA,NA,NA,NA,NA,"10 AVE","W 161",NA,NA,NA
"427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","WEED SEWING MACHINE CO H 26 UNION SQ.",NA,NA,NA,NA,NA,NA,NA,"26","UNION SQ"
"430","H H 163 STATE  , BKLYN","163","STATE , BKLYN",NA,NA,NA,NA,"BKLYN","163","STATE"
"431","42","42",NA,NA,NA,NA,NA,NA,NA,NA
"432",NA,NA,NA,NA,NA,"3 AVE","165",NA,NA,NA
"433","HORATIO",NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",NA,NA,NA,NA,NA,"WESTCHESTER AVE.",". ANNS",NA,NA,NA
"436",NA,NA,NA,NA,NA,"W 110","10 AVE.",NA,NA,NA
"437",NA,NA,NA,NA,NA,"WASHN","167",NA,NA,NA
"438","WEBSTER LOOM CO H 31 BROAD",NA,NA,NA,NA,NA,NA,NA,"31","BROAD"
"439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","1 AVE N B H 120",NA,NA,NA,NA,NA,NA,NA,NA,"120"
"441","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",NA,NA,NA,NA,NA,"OGDEN AVE.","UNION",NA,NA,NA
"443",NA,NA,NA,NA,NA,"CONCORD AVE","147",NA,NA,NA
"444",NA,NA,NA,NA,NA,"W 65","10 AVE.",NA,NA,NA
"445",NA,NA,NA,NA,NA,"COURTLAND AVE","153",NA,NA,NA
"446",NA,NA,NA,NA,NA,"11 AVE","W R6",NA,NA,NA
"447",NA,NA,NA,"4 AVE","E 78",NA,NA,NA,NA,NA
"448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",NA,NA,NA,"TENTLI AVE","W 104",NA,NA,NA,NA,NA
"450",NA,NA,NA,"10 AVE","W 104",NA,NA,NA,NA,NA
"451",NA,NA,NA,"10 AVE","W 104",NA,NA,NA,NA,NA
"452",NA,NA,NA,"10 AVE","W 104",NA,NA,NA,NA,NA
"453","THE ORIGINAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"455",NA,NA,NA,NA,NA,NA,"R. R. AVE.",NA,NA,NA
"456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",NA,NA,NA,NA,NA,"139","3 AVE.",NA,NA,NA
"459","WATERTOWN FIRE INS CO H 163 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"163","BROADWAY"
"460","WATKINS AUTOMATIC SIGNAL TELEGRAPH CO H 294",NA,NA,NA,NA,NA,NA,NA,NA,"294"
"461",NA,NA,NA,NA,NA,"3 AVE","162",NA,NA,NA
"462","WATERBURY CLOCK CO H 4 CORTLANDT",NA,NA,NA,NA,NA,NA,NA,"4","CORTLANDT"
"463","WASHN AND 153 LEROY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","REAL ES TATE BROKER AND AGENT AND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","826","826",NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,NA,NA,NA,"W 34","11 AVE.",NA,NA,NA
"469","E 22","22",NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,NA,"10 AVE","W 153",NA,NA,NA,NA,NA
"471","N WASHINGT H 1 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"1","BROADWAY"
"472","THE",NA,NA,NA,NA,NA,NA,NA,"208","BROADWAY"
"473","WATER MISSION H 273 WATER",NA,NA,NA,NA,NA,NA,NA,"273","WATER"
"474","WATERBURY BRASS CO H 296 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"296","BROADWAY"
"475","COMPO",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","GILT AND SILVER METAL BUTTONS OF EVERY DESCRIPTION H 27 READE",NA,NA,NA,NA,NA,NA,NA,"27","READE"
"477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","69O 3 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","WARREN FOUNDRY AND MACHINE CO H 153 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"153","BROADWAY"
"480","WARREN GLASS WORKS CO H 39 WARREN",NA,NA,NA,NA,NA,NA,NA,"39","WARREN"
"481","WARREN ROOMS BY THE DAY OR WEEK FOR GENTLEMEN ONLY ,H 163 CANAL","163","CANAL",NA,NA,NA,NA,NA,"163","CANAL"
"482","WARREN METALLIC ORNAMENT CO. DEY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","51 EXCHANCE PL. N H. J.","51","EXCHANCE PL. N H. J.",NA,NA,NA,NA,"N. J.",NA,NA
"484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","MANUFACTURERS OF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","WARWICK VALLEY MILK ASSN AND CO H 1279 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"1279","BROADWAY"
"487","WASATCH AND JORDAN VALLEY R R CO H 1 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"1","BROADWAY"
"488","H. N.J.",NA,NA,NA,NA,NA,NA,"N.J.",NA,NA
"489","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","5206 AVE H W 28 ARNER EVERARDUS B,486 AVE.","520","6 AVE H W 28 ARNER EVERARDUS B,486 AVE.",NA,NA,NA,NA,NA,"28","EVE"
"491",NA,NA,NA,"W 129",". NICHOLAS AVE.",NA,NA,NA,NA,NA
"492","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","21 CORTLANDT,24","21","CORTLANDT,24",NA,NA,NA,NA,NA,NA,NA
"494","WOOSTER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","WARING HAT MFG CO H 81 GREENE",NA,NA,NA,NA,NA,NA,NA,"81","GREENE"
"497","H. N.J.",NA,NA,NA,NA,NA,NA,"N.J.",NA,NA
"498",NA,NA,NA,NA,NA,"BLVD","W 82",NA,NA,NA
"499","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,NA,NA,NA,"3 AVE","163",NA,NA,NA
"502",NA,NA,NA,"8 AVE","W 723",NA,NA,NA,NA,NA
"503","W 59 3","59","W 3",NA,NA,NA,NA,NA,NA,NA
"504","W 308 4","308","W 4",NA,NA,NA,NA,NA,NA,NA
"505","H E 334 29","334","E 29",NA,NA,NA,NA,NA,"334","E 29"
"506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","INGTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",NA,NA,NA,NA,NA,"134","3 AVE.",NA,NA,NA
"509","WID WILLIAM 113 DELANCEY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","79711 AVE AND 72 MULBERRY","797","11 AVE AND 72 MULBERRY",NA,NA,NA,NA,NA,NA,NA
"512","LIMITED",NA,NA,NA,NA,NA,NA,NA,NA,"94"
"513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",NA,NA,NA,NA,NA,"8 AVE","W 127",NA,NA,NA
"515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","W 450 26,H H W 329 57","329","W 57",NA,NA,NA,NA,NA,"329","W 57"
"518","4 BEEKMAN,157","4","BEEKMAN,157",NA,NA,NA,NA,NA,NA,NA
"519","WALLACKS THEATRE H 844 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"844","BROADWAY"
"520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2136","213","6",NA,NA,NA,NA,NA,NA,NA
"522","E HL 57",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","299 BROADWAY","299","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"524","REV",NA,NA,NA,NA,NA,NA,NA,"119","E 23"
"525","WALKER AND BADGER MFG CO H 40 JOHN",NA,NA,NA,NA,NA,NA,NA,"40","JOHN"
"526","5GRCENE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","REAL ESTATE J STORE PROPERTY A SPECIALTY ,H 299 BROADWAY","299","BROADWAY",NA,NA,NA,NA,NA,"299","BROADWAY"
"528",NA,NA,NA,NA,NA,"3 AVE","155",NA,NA,NA
"529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","E 31","31",NA,NA,NA,NA,NA,NA,NA,NA
"533","WALL JOURNAL H S 16. WILLIAM",NA,NA,NA,NA,NA,NA,NA,"16","S WILLIAM"
"534","299 BROADWAY","299","BROADWAY",NA,NA,NA,NA,NA,NA,NA
"535",NA,NA,NA,NA,NA,"3 AVE.",NA,NA,NA,NA
"536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","PL AND 924 BROADWAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",NA,NA,NA,NA,NA,"UNION AVE","103",NA,NA,NA
"541",NA,NA,NA,NA,NA,"UNION AVE.","LWD",NA,NA,NA
"542","153 STANTON","153","STANTON",NA,NA,NA,NA,NA,NA,NA
"543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",NA,NA,NA,NA,NA,"W 100","9 AVE.",NA,NA,NA
"546","ILL 7 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",NA,NA,NA,NA,NA,"BLVD","W 112",NA,NA,NA
"548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,NA,NA,NA,"W 100","10 AVE.",NA,NA,NA
"550",NA,NA,NA,NA,NA,"COURTLAND AVE","156",NA,NA,NA
"551",NA,NA,NA,NA,NA,"COURTLAND AVE","155",NA,NA,NA
"552",NA,NA,NA,NA,NA,"3 AVE","166",NA,NA,NA
"553",NA,NA,NA,NA,NA,"11165","CONCORD AVE.",NA,NA,NA
"554","207","207",NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,NA,NA,NA,"8 AVE","W 143",NA,NA,NA
"556","197","197",NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","WABASH  ,  LOUIS AND PACIFIC RAILWAY CO H 80 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"80","BROADWAY"
"559",NA,NA,NA,"168","FRANKLIN AVE.",NA,NA,NA,NA,NA
"560",NA,NA,NA,NA,NA,"1 AVE","E 80",NA,NA,NA
"561","183 DIVISION","183","DIVISION",NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,NA,NA,NA,"E 119","LEX. AVE.",NA,NA,NA
"563","U. S. PASSPORTS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","154","154",NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,NA,"MORRIS AVE","152",NA,NA,NA,NA,NA
"569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","VANDAM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,NA,NA,NA,"3 AVE","148",NA,NA,NA
"572",NA,NA,NA,NA,NA,"FULTON AVE","167",NA,NA,NA
"573","H H E 36 36","36","E 36",NA,NA,NA,NA,NA,NA,"E 36"
"574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,NA,"COURTLAND AVE","157 AND 3 AVE N 141","COURTLAND AVE C 157 AND 3 AVE","141",NA,NA,NA
"576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","H H W 414 29","414","W 29",NA,NA,NA,NA,NA,"414","W 29"
"578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","18N. WILLIAM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,NA,"WASHN","169",NA,NA,NA,NA,NA
"581","4196 AVE.","419","6 AVE.",NA,NA,NA,NA,NA,NA,NA
"582","98 ESSEX","98","ESSEX",NA,NA,NA,NA,NA,NA,NA
"583","458NINTH AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","OF GA H 52 WALL",NA,NA,NA,NA,NA,NA,NA,"52","WALL"
"585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","500 GRAND","500","GRAND",NA,NA,NA,NA,NA,NA,NA
"587","W ILL 14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","HO STANDARD ORGAN MANUFACTURED BY PELOUBET AND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","21 AVE. A","21","AVE. A",NA,NA,NA,NA,NA,NA,NA
"590",NA,NA,NA,NA,NA,"152","3 AVE.",NA,NA,NA
"591","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"592",NA,NA,NA,NA,NA,"FRANKLIN","ELM",NA,NA,NA
"593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","E 75 125","75","E 125",NA,NA,NA,NA,NA,NA,NA
"595","VESSEL OWNERS AND CAPTAINS CO OPERATIVE ASSN H 113",NA,NA,NA,NA,NA,NA,NA,NA,"113"
"596",NA,NA,NA,NA,NA,"3 AVE","150",NA,NA,NA
"597",NA,NA,NA,NA,NA,"153","COURTLAND AVE.",NA,NA,NA
"598","1620IRD AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","174 ALLEN","174","ALLEN",NA,NA,NA,NA,NA,NA,NA
"600","4524 AVE.","452","4 AVE.",NA,NA,NA,NA,NA,NA,NA
"601","H H 230 AVE. A",NA,NA,NA,NA,NA,NA,NA,NA,"AVE A"
"602",NA,NA,NA,NA,NA,"150","CORTLAND AVE.",NA,NA,NA
"603",NA,NA,NA,NA,NA,"10 AVE","W 65",NA,NA,NA
"604","82 BARROW","82","BARROW",NA,NA,NA,NA,NA,NA,NA
"605",NA,NA,NA,"1 AVE","E 113",NA,NA,NA,NA,NA
"606","PROTECTIVE",NA,NA,NA,NA,NA,NA,NA,"153","FULTON"
"607","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","245 WOOSTER","245","WOOSTER",NA,NA,NA,NA,NA,NA,NA
"609","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","E 3C0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"613",NA,NA,NA,NA,NA,"3 AVE","140",NA,NA,NA
"614","WID MICHAEL H E 11330 11",NA,NA,NA,NA,NA,NA,NA,"11","E 11"
"615",NA,NA,NA,NA,NA,"WASHN","169",NA,NA,NA
"616",NA,NA,NA,NA,NA,"WASHN","169",NA,NA,NA
"617","85(I BROADWAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2(546 AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"620","VERNON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","69 COLUMBIA","69","COLUMBIA",NA,NA,NA,NA,NA,NA,NA
"622","W 10","10",NA,NA,NA,NA,NA,NA,NA,NA
"623","VANNOSTRANDS ENGINEERING MAGAZINE H 27 WARREN",NA,NA,NA,NA,NA,NA,NA,"27","WARREN"
"624","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"626",NA,NA,NA,"150","EAGLE",NA,NA,NA,NA,NA
"627",NA,NA,NA,"W 87","8 AVE ,",NA,NA,NA,NA,NA
"628","BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"629",NA,NA,NA,NA,NA,"WASHN","166",NA,NA,NA
"630",NA,NA,NA,"WASHN","166",NA,NA,NA,NA,NA
"631","VERNON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",NA,NA,NA,NA,NA,"59","8 AVE.",NA,NA,NA
"633",NA,NA,NA,NA,NA,"WASHN","168",NA,NA,NA
"634","VANDIEMAN G P AND CO H 91 WALL",NA,NA,NA,NA,NA,NA,NA,"91","WALL"
"635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","VARICK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","268 GWICH,H. N. J.",NA,NA,NA,NA,NA,NA,"N. J.",NA,NA
"638","JOS) BOWERY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",NA,NA,NA,NA,NA,"W 105","9 AVE.",NA,NA,NA
"640","JEFFERSON. BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","18","18",NA,NA,NA,NA,NA,NA,NA,NA
"642",NA,NA,NA,NA,NA,"BROADWAY","W 38",NA,NA,NA
"643","VANDERVEER AND HOLMES BISCUIT CO H 54 VESEY",NA,NA,NA,NA,NA,NA,NA,"54","VESEY"
"644","W 10","10",NA,NA,NA,NA,NA,NA,NA,NA
"645","8 AVE W 142",NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",NA,NA,NA,"W 128","6 AVE.",NA,NA,NA,NA,NA
"647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","W 8 11","8","W 11",NA,NA,NA,NA,NA,NA,NA
"649",NA,NA,NA,NA,NA,"164","R. R. AVE.",NA,NA,NA
"650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","FORDHAM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","321 PEARL","321","PEARL",NA,NA,NA,NA,NA,NA,NA
"653","VALENTINE AND COREY HAT SWEAT CO H 97 SPRING AND 78 WILLIAM",NA,NA,NA,NA,NA,NA,NA,"97","WILLIAM"
"654","MKT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","S 23 H 5 AVE.","23","S H 5 AVE.",NA,NA,NA,NA,NA,NA,"5"
"656","2L6 WEST",NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","H. REFUSED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","64 UNIVERSITY PL.","64","UNIVERSITY PL.",NA,NA,NA,NA,NA,NA,NA
"659","H. N. J.",NA,NA,NA,NA,NA,NA,"N. J.",NA,NA
"660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","227 WASHN  , MKT","227","WASHN , MKT",NA,NA,NA,NA,NA,NA,NA
"662","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"663","UTAH CONSOLIDATED MINING CO H 61 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"61","BROADWAY"
"664","UTAH AND PLEASANT VALLEY R R CO H 1 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"1","BROADWAY"
"665","GRAND CENTRAL DEPOT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",NA,NA,NA,NA,NA,"W 106","BLVD",NA,NA,NA
"667","H H 14 ORCHARD","14","ORCHARD",NA,NA,NA,NA,NA,"14","ORCHARD"
"668",NA,NA,NA,NA,NA,"3 AVE","153",NA,NA,NA
"669",NA,NA,NA,NA,NA,"ELTON AVE","153",NA,NA,NA
"670",NA,NA,NA,NA,NA,"WESTCHESTER AVE.","UNION AVE.",NA,NA,NA
"671","UNION STEAMBOAT CO H 120 FRONT AND PIER E 7 R.",NA,NA,NA,NA,NA,NA,NA,"120","FRONT"
"672","W 59","59",NA,NA,NA,NA,NA,NA,NA,NA
"673","W 61","61",NA,NA,NA,NA,NA,NA,NA,NA
"674","61","61",NA,NA,NA,NA,NA,NA,NA,NA
"675","UNION STONE CO H 106 LIBERTY",NA,NA,NA,NA,NA,NA,NA,"106","LIBERTY"
"676","THE",NA,NA,NA,NA,NA,NA,NA,"70","BEEKMAN"
"677","UNION TEA CO H 111 LIBERTY",NA,NA,NA,NA,NA,NA,NA,"111","LIBERTY"
"678","UNION TEA PACKING CO H 87 PINE",NA,NA,NA,NA,NA,NA,NA,"87","PINE"
"679","UNIVERSITY PL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","UNION TUBING CO H 341 BROADWAY",NA,NA,NA,NA,NA,NA,NA,"341","BROADWAY"
"681","UNION WHITE LEAD MFG CO H 26 BURLING SL.",NA,NA,NA,NA,NA,NA,NA,NA,"26"
"682","UNITED CONFECTIONERS ASSN H 33 JAY",NA,NA,NA,NA,NA,NA,NA,"33","JAY"
