"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,NA,NA,NA,"STATE","BOND",NA,NA,NA
"313",NA,NA,NA,"SMITH","DOUGLASS",NA,NA,NA,NA,NA
"314","PACIFIC OP WASHINGTON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","GOWANUS RD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,NA,NA,NA,"RAYMOND","MYRTLE AVE",NA,NA,NA
"317",NA,NA,NA,"NAVY","DE KALB AVE",NA,NA,NA,NA,NA
"318","3 AVE GOWANUS","3","AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,NA,NA,NA,"HAMILTON AVE","ATLANTIC DOCK",NA,NA,NA
"320","CLOVE RD BEDFORD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","RED HOOK POINT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,NA,NA,NA,"CLASSON","MYRTLE AVE",NA,NA,NA
"323",NA,NA,NA,NA,NA,"5 AVE","ATLANTIC",NA,NA,NA
"324",NA,NA,NA,NA,NA,"JAMAICA RD","ATLANTIC",NA,NA,NA
"325",NA,NA,NA,"SMITH","WYKOFF",NA,NA,NA,NA,NA
"326",NA,NA,NA,NA,NA,"CT","PACIFIC",NA,NA,NA
"327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","BENSON CHARLES 52 STATE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,NA,NA,NA,"WATER","DOCK",NA,NA,NA
"330","BOARDING WATER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,NA,"COLUMBIA","SUMMIT",NA,NA,NA,NA,NA
"332","FULTON SHADES 311 FULTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,NA,"HENRY","HAMILTON AVE",NA,NA,NA,NA,NA
"334",NA,NA,NA,"1 PL","CT",NA,NA,NA,NA,NA
"335",NA,NA,NA,NA,NA,"BALTIC","HENRY",NA,NA,NA
"336","3 AVE GOWANUS","3","AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA
"337","3 AVE GOWANUS","3","AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA
"338","3 AVE GOWANUS","3","AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA
"339","3 AVE GOWANUS","3","AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA
"340","3 AVE GOWANUS","3","AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA
"341","8 WARD 3 AVE GOWANUS","8","WARD 3 AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA
"342","3 AVE GOWANUS","3","AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA
"343","BERGEN MICHAEL 3 AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,NA,"BERGEN PETER COMPTROLLER HICKS","POPLAR",NA,NA,NA,NA,NA
"345","EMBOSSED PAPER 3AVN 18  , GOWANUS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","BERGEN THEODORE 3 AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",NA,NA,NA,"WASHINGTON AVE","FULTON AVE",NA,NA,NA,NA,NA
"349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,NA,NA,NA,"LAWRENCE","FULTON AVE",NA,NA,NA
"351",NA,NA,NA,NA,NA,"COLUMBIA","AMITY",NA,NA,NA
"352",NA,NA,NA,NA,NA,"DEAN","POWERS",NA,NA,NA
"353",NA,NA,NA,"TILLARY","PRINCE",NA,NA,NA,NA,NA
"354","65 BRG","65","BRG",NA,NA,NA,NA,NA,NA,NA
"355",NA,NA,NA,"GOWANUS LN","15",NA,NA,NA,NA,NA
"356",NA,NA,NA,"TILLARY","PRINCE",NA,NA,NA,NA,NA
"357","E CARLTON MYRTLE AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","53 HENRY","53","HENRY",NA,NA,NA,NA,NA,NA,NA
"359",NA,NA,NA,NA,NA,"5 AVE","12 GOWANUS",NA,NA,NA
"360",NA,NA,NA,NA,NA,"ADELPHI","MYRTLE AVE",NA,NA,NA
"361",NA,NA,NA,"WARREN","NEVIN",NA,NA,NA,NA,NA
"362",NA,NA,NA,"PARK","VANDERBILT AVE",NA,NA,NA,NA,NA
"363",NA,NA,NA,NA,NA,"SPARKMAN AND KELSEYS OIL CLOTH FACTORY FULTON AVE","WASHINGTON AVE",NA,NA,NA
"364",NA,NA,NA,"MYRTLE AVE","SANFORD",NA,NA,NA,NA,NA
"365",NA,NA,NA,NA,NA,"LAWRENCE","FULTON AVE",NA,NA,NA
"366","12F WILLOUGHBY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","COLUMBIA B ATLANTIC AND STATH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",NA,NA,NA,NA,NA,"256 HICKS","PACIFIC",NA,NA,NA
"369","JAMAICA RD BEDFORD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,NA,NA,NA,"BOERUM","ATLANTIC",NA,NA,NA
"372",NA,NA,NA,NA,NA,"MYRTLE","CARLTON AVE AND FLUSHING AVE N KENT AVE",NA,NA,NA
"373","FULTON 12 FULTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",NA,NA,NA,NA,NA,"FLATBUSH RD","PROSPECT HL",NA,NA,NA
"375",NA,NA,NA,"MYRTLE AVE","SPENCER",NA,NA,NA,NA,NA
"376",NA,NA,NA,NA,NA,"PLYMOUTH","JAY",NA,NA,NA
"377",NA,NA,NA,"WILLOUGHBY","GOLD",NA,NA,NA,NA,NA
"378",NA,NA,NA,NA,NA,"27","3 AVE GOWANUS",NA,NA,NA
"379",NA,NA,NA,NA,NA,"BEDFORD","PARK AVE",NA,NA,NA
"380",NA,NA,NA,"DOUGLAS","SMITH",NA,NA,NA,NA,NA
"381",NA,NA,NA,NA,NA,"22","3 AVE GOWANUS",NA,NA,NA
"382","JAMAICA RD OP PORTLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",NA,NA,NA,NA,NA,"BIRCH S JOHN,PRINTER SMITH","SACKETT",NA,NA,NA
"384",NA,NA,NA,"PRINCE","WILLOUGHBY",NA,NA,NA,NA,NA
"385",NA,NA,NA,"CANTON","TILLARY",NA,NA,NA,NA,NA
"386",NA,NA,NA,NA,NA,"STATE","POWERS",NA,NA,NA
"387","15U JORALEMON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",NA,NA,NA,NA,NA,"SMITH","SCHERMERHORN",NA,NA,NA
"389",NA,NA,NA,NA,NA,"SCHERMERHORN","BOERUM",NA,NA,NA
"390","MACHINIST43 JOHNSON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",NA,NA,NA,"COLUMBIA","WARREN",NA,NA,NA,NA,NA
"392",NA,NA,NA,"BERGEN","SMITH",NA,NA,NA,NA,NA
"393",NA,NA,NA,NA,NA,"CARLL","MYRTLE AVE",NA,NA,NA
"394",NA,NA,NA,NA,NA,"OII CLOTH MANR NAVY","DE KALB AVE",NA,NA,NA
"395",NA,NA,NA,NA,NA,"CLINTON","MYRTLE AVE",NA,NA,NA
"396",NA,NA,NA,NA,NA,"3 AVE","18 GOWANUS",NA,NA,NA
"397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",NA,NA,NA,NA,NA,"PACIFIC","UNDERHILL AVE",NA,NA,NA
"399",NA,NA,NA,"FULTON AVE","HOYT",NA,NA,NA,NA,NA
"400","157 CONCORD","157","CONCORD",NA,NA,NA,NA,NA,NA,NA
"401",NA,NA,NA,"CLASSON AVE","HICKORY",NA,NA,NA,NA,NA
"402",NA,NA,NA,NA,NA,"NAVY","NASSAU",NA,NA,NA
"403","TRINITY CHURCH 250 ADAMS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",NA,NA,NA,NA,NA,"WATER","JAY",NA,NA,NA
"405",NA,NA,NA,"SANDS","PEARL",NA,NA,NA,NA,NA
"406",NA,NA,NA,NA,NA,"EMERALD COLUMBIA","AMITY",NA,NA,NA
"407",NA,NA,NA,NA,NA,"SEXTON AND UNDERTAKER CT","PACIFIC",NA,NA,NA
"408","MASTERS MATE S U N 54 HUDSON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",NA,NA,NA,"DUFFIELD","FULTON AVE",NA,NA,NA,NA,NA
"410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",NA,NA,NA,NA,NA,"NAVY","MYRTLE AVE",NA,NA,NA
"412",NA,NA,NA,"HUDSON AVE","CONCORD",NA,NA,NA,NA,NA
"413",NA,NA,NA,NA,NA,"FLOWER AND GREEN TRELLISES AND LADIES SEWING STAND MANUFACTURER 30 ATLANTIC","COLUMBIA",NA,NA,NA
"414",NA,NA,NA,"HOYT","PACIFIC",NA,NA,NA,NA,NA
"415",NA,NA,NA,NA,NA,"SACKETT","COLUMBIA",NA,NA,NA
"416",NA,NA,NA,NA,NA,"COLUMBIA","STATE",NA,NA,NA
"417",NA,NA,NA,NA,NA,"OXFORD","JAMAICA RD",NA,NA,NA
"418","CANAL BOAT MASTER 71 MAIN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",NA,NA,NA,"25 BROAD NYH MONTAGUE PL","HICKS",NA,NA,NA,NA,NA
"420",NA,NA,NA,"LIBERTY","SPRAGUE PL",NA,NA,NA,NA,NA
"421",NA,NA,NA,NA,NA,"BOERUM","PACIFIC",NA,NA,NA
"422","HOWER MAKER 2 BRG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",NA,NA,NA,NA,NA,"FRANKLIN","MYRTLE AVE",NA,NA,NA
"425",NA,NA,NA,NA,NA,"PENNY BRG RD","3 AVE GOWANUS",NA,NA,NA
"426",NA,NA,NA,NA,NA,"3 AVE","16 GOWANUS",NA,NA,NA
"427",NA,NA,NA,"3 AVE","BRG RU NTOWANUS",NA,NA,NA,NA,NA
"428","BOARDING BOUSE 77 WILLOW",NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",NA,NA,NA,NA,NA,"SMITH","MILL",NA,NA,NA
"430",NA,NA,NA,NA,NA,"CLASSON","MYRTLE AVE",NA,NA,NA
"431",NA,NA,NA,NA,NA,"PLYMOUTH","JAY",NA,NA,NA
"432",NA,NA,NA,NA,NA,"SPENCER","MYRTLE AVE",NA,NA,NA
"433","CLOVE RD BEDFORD FULTON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","S U N 127 HUDSON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",NA,NA,NA,NA,NA,"MYRTLE","CLINTON AVE",NA,NA,NA
"437",NA,NA,NA,"PACIFIC","POWERS",NA,NA,NA,NA,NA
"438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","S U N 147 YORK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",NA,NA,NA,NA,NA,"VANDERBILT","PARK AVE",NA,NA,NA
"441",NA,NA,NA,NA,NA,"PARK","FRANKLIN AVE",NA,NA,NA
"442",NA,NA,NA,NA,NA,"SPENCER","MYRTLE AVE",NA,NA,NA
"443",NA,NA,NA,NA,NA,"WALWORTH","PARK AVE",NA,NA,NA
"444",NA,NA,NA,NA,NA,"PEARL","WATER",NA,NA,NA
"445","FLEET OP BOLIVER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",NA,NA,NA,NA,NA,"ATLANTIC","POWERS",NA,NA,NA
"447",NA,NA,NA,NA,NA,"CLINTON","AMITY",NA,NA,NA
"448",NA,NA,NA,NA,NA,"POWERS","SCHERMERHORN",NA,NA,NA
"449",NA,NA,NA,NA,NA,"STH AVE 27","STH AVE",NA,NA,NA
"450",NA,NA,NA,NA,NA,"CLINTON AVE","JAMAICA RD",NA,NA,NA
"451","KENT AVE NORTH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",NA,NA,NA,NA,NA,"PACIFIC","CT",NA,NA,NA
"453",NA,NA,NA,NA,NA,"BOERUM","DEAN",NA,NA,NA
"454","E SMITH DOUGLASS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","BRG RD GOWANUS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","KENT AVE NORTH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","KENT AVE NORTH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458",NA,NA,NA,NA,NA,"NOSTRAND","MYRTLE AVE",NA,NA,NA
"459","KENT AVE NORTH OP NAVY YARD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","KENT AVE NORTH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","BEDFORD AVE WILLOUGHBY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",NA,NA,NA,"BRG","YORK",NA,NA,NA,NA,NA
"463","BEDFORD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","115 FULTON","115","FULTON",NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,NA,NA,NA,"HOYT","DEAN",NA,NA,NA
"466",NA,NA,NA,NA,NA,"CLASSON","FLUSHING AVE",NA,NA,NA
"467",NA,NA,NA,NA,NA,"CLASSON","FLUSHING AVE",NA,NA,NA
"468",NA,NA,NA,"HICKS","DEGRAW",NA,NA,NA,NA,NA
"469",NA,NA,NA,"PARK","FRANKLIN AVE",NA,NA,NA,NA,NA
"470",NA,NA,NA,"STALE","D ILLOW PL",NA,NA,NA,NA,NA
"471",NA,NA,NA,"MYRTLE","NOSTRAND AVE",NA,NA,NA,NA,NA
"472",NA,NA,NA,"PROSPECT","AVASHINGTON",NA,NA,NA,NA,NA
"473",NA,NA,NA,NA,NA,"CJASSON","MYRTLE AVE",NA,NA,NA
"474",NA,NA,NA,NA,NA,"SPENCER","PARK AV1",NA,NA,NA
"475",NA,NA,NA,NA,NA,"FLUSHING AVE","BEDFORD AVE",NA,NA,NA
"476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,NA,NA,NA,"GOWANUS","BRG RD",NA,NA,NA
"478",NA,NA,NA,"PACIFIC","HENRY",NA,NA,NA,NA,NA
"479",NA,NA,NA,NA,NA,"FLATBUSH TURNPIKE","ATLANTIC",NA,NA,NA
"480",NA,NA,NA,NA,NA,"WATER","JAY",NA,NA,NA
"481",NA,NA,NA,"LOCKSMITH ANDC WATER","PEARL",NA,NA,NA,NA,NA
"482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,NA,NA,NA,"PRESIDENT","HAMILTON AVE",NA,NA,NA
"484",NA,NA,NA,NA,NA,"VANDERBILT AVE","DEAN",NA,NA,NA
"485","MATHEMATICAL INSTRUMT MAKER 308 ATLANTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,NA,NA,NA,"LAWRENCE","WILLOUGHBY",NA,NA,NA
"487",NA,NA,NA,"HOYT","DOUGLASS",NA,NA,NA,NA,NA
"488",NA,NA,NA,NA,NA,"FRANKLIN AVE","DE KALB AVE",NA,NA,NA
"489",NA,NA,NA,NA,NA,"NAVY","LAFAYETTE",NA,NA,NA
"490",NA,NA,NA,NA,NA,"NAVY YARD LETTER CARRIER HOUSTON","MYRTLE",NA,NA,NA
"491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,NA,"COLUMBIA","SUMMIT",NA,NA,NA,NA,NA
"493",NA,NA,NA,NA,NA,"MERCHANT70CORTLANDT NYH BOERUM","PACIFIC",NA,NA,NA
"494","FRANKLIN AVE FLUSHING AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,NA,NA,NA,"HAMILTON AVE","CARROLL",NA,NA,NA
"496","COMB AND CURL STORE 218 FULTON OP TILLARY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","TTIOMAS CHURCH 287 PEARL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,NA,NA,NA,"N Y SHIP AND COMMERCIAL LIST STATE","POWERS",NA,NA,NA
"499",NA,NA,NA,NA,NA,"KENT AVE","FLUSHING AVE",NA,NA,NA
"500",NA,NA,NA,"FLUSHING AVE","CUMBERLAND",NA,NA,NA,NA,NA
"501",NA,NA,NA,NA,NA,"SPENCER","FLUSHING AVE",NA,NA,NA
"502","CARPENTER 258 HUDSON AVE","258","HUDSON AVE",NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,NA,NA,NA,"WATCR","HUDSON AVE",NA,NA,NA
"504",NA,NA,NA,"KENT AVE","PARK AVE",NA,NA,NA,NA,NA
"505",NA,NA,NA,"MYRTLE","FRANKLIN AVE",NA,NA,NA,NA,NA
"506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507",NA,NA,NA,NA,NA,"FLEET","WILLOUGHBY",NA,NA,NA
"508",NA,NA,NA,NA,NA,"DEAN","HOYT",NA,NA,NA
"509",NA,NA,NA,NA,NA,"NAVY YARD WATCH , CUMBERLAND","PARK AVE",NA,NA,NA
"510","53 CRANBERRY","53","CRANBERRY",NA,NA,NA,NA,NA,NA,NA
"511",NA,NA,NA,"COLUMBIA","UNION PL",NA,NA,NA,NA,NA
"512","21N 4 AVE GOWANUS","4","AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA
"513",NA,NA,NA,NA,NA,"21","4 AVE GOWANUS",NA,NA,NA
"514",NA,NA,NA,NA,NA,"21","4 AVE GOWANUS",NA,NA,NA
"515","CATHERINE FERRY 143 WASHINGTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",NA,NA,NA,NA,NA,"BOERUM","DEAN",NA,NA,NA
"517",NA,NA,NA,"STANTON","NASSAU",NA,NA,NA,NA,NA
"518",NA,NA,NA,NA,NA,"KENT AVE","FLUSHING AVE",NA,NA,NA
"519","VAN BMNT OP ATLANTIC DECK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","BEDELLS BUILDINGS 70 MIDDAGH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",NA,NA,NA,"CLINTON","CARROLL",NA,NA,NA,NA,NA
"522",NA,NA,NA,NA,NA,"LAFAYETTE","HUDSON AVE",NA,NA,NA
"523",NA,NA,NA,"CLASSON","FULTON AVE",NA,NA,NA,NA,NA
"524",NA,NA,NA,NA,NA,"AMITY","WILLOW",NA,NA,NA
"525",NA,NA,NA,NA,NA,"PRESIDENT","COLUMBIA",NA,NA,NA
"526",NA,NA,NA,NA,NA,"JAY","PLYMOUTH",NA,NA,NA
"527",NA,NA,NA,"DEAN","VANDERBILT AVE",NA,NA,NA,NA,NA
"528","BOYLE BRIDGET 4 KELSEYS ALY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",NA,NA,NA,NA,NA,"OIL CLOTH PRINTER , VANDERBILTAV","DEAN",NA,NA,NA
"531",NA,NA,NA,NA,NA,"BOYLE EDWARD,LABORCR WARREN","SMITH",NA,NA,NA
"532","DE KALB D HUDSON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",NA,NA,NA,NA,NA,"PLYMOUTH","POARL",NA,NA,NA
"534",NA,NA,NA,NA,NA,"UNDERHILL AVE","DEAN",NA,NA,NA
"535",NA,NA,NA,"OIL CLOTH MAKER , DCAN","VANDERBILTAV",NA,NA,NA,NA,NA
"536",NA,NA,NA,NA,NA,"AMITY","COLUMBIA",NA,NA,NA
"537",NA,NA,NA,NA,NA,"GRAHAM","FLUSHING AVE",NA,NA,NA
"538","Ã¢ÂÂÃ¢ÂÂ431 HUDSON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","COLUMBIA B STATE AND JORALEMON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",NA,NA,NA,NA,NA,"WATER","BRG",NA,NA,NA
"541",NA,NA,NA,NA,NA,"PARK AVE","ADELPHI",NA,NA,NA
"542",NA,NA,NA,NA,NA,"SMITH","DOUGLASS",NA,NA,NA
"543",NA,NA,NA,NA,NA,"HAMILTON AVE","THE BRG",NA,NA,NA
"544",NA,NA,NA,NA,NA,"FURMAN","STATE",NA,NA,NA
"545","20 B 4 AND STH AVE GOWANUS","20","B 4 AND STH AVE GOWANUS",NA,NA,NA,NA,NA,NA,NA
"546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",NA,NA,NA,NA,NA,"NYH HICKS","DEGRAW",NA,NA,NA
"548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","JACKSON FERRY 7 HUDSON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,NA,NA,NA,"HAMILTON AVE","ATLANTIC DOCK",NA,NA,NA
"552",NA,NA,NA,NA,NA,"RAYMOND","MYRTLE AVE",NA,NA,NA
"553",NA,NA,NA,"FRANKLIN PL","JAY",NA,NA,NA,NA,NA
"554","CLOVE RD BEDFORD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,NA,NA,NA,"HUDSON AVE","LAFAYETTE",NA,NA,NA
"556",NA,NA,NA,NA,NA,"FLUSHING","CLINTON AVE",NA,NA,NA
"557",NA,NA,NA,NA,NA,"OIL CLOTH MAKER , CANTON","MYRTLE AVE",NA,NA,NA
"558",NA,NA,NA,NA,NA,"WATER","LITTLE",NA,NA,NA
"559",NA,NA,NA,NA,NA,"WARREN","BOND",NA,NA,NA
"560",NA,NA,NA,NA,NA,"CANTON","MYRTLE AVE",NA,NA,NA
"561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,NA,NA,NA,"SMITH","BALTIC",NA,NA,NA
"563","55 ATLANTIC","55","ATLANTIC",NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,NA,NA,NA,"HAMILTON AVE","THE BRG",NA,NA,NA
"565",NA,NA,NA,NA,NA,"AMITY","COLUMBIA",NA,NA,NA
"566",NA,NA,NA,"CT","ATLANTIC",NA,NA,NA,NA,NA
"567",NA,NA,NA,NA,NA,"ADELPHI","ATLANTIC AVE",NA,NA,NA
"568",NA,NA,NA,NA,NA,"CONKLINS ALY","WATER",NA,NA,NA
"569",NA,NA,NA,NA,NA,"COLUMBIA","HARRISON",NA,NA,NA
"570","CLOVE RD BEDFORD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,NA,NA,NA,"LIVINGSTON","HOYT",NA,NA,NA
"572",NA,NA,NA,NA,NA,"RAYMOND","MYRTLE AVE",NA,NA,NA
"573",NA,NA,NA,NA,NA,"RAYMOND","LAFAYETTE",NA,NA,NA
"574",NA,NA,NA,"NAVY","TILLARY",NA,NA,NA,NA,NA
"575",NA,NA,NA,NA,NA,"DICKENSONS ALY","PROSPECT",NA,NA,NA
"576",NA,NA,NA,"FLUSHING","CLASSON AVE",NA,NA,NA,NA,NA
"577",NA,NA,NA,"NYH WASHINGTON AVE","JAMAICA RD",NA,NA,NA,NA,NA
"578",NA,NA,NA,NA,NA,"BALTIC","SMITH",NA,NA,NA
"579",NA,NA,NA,NA,NA,"GLAZED OIL CLOTH MANUFR BEDFORD","DE KALB AVE",NA,NA,NA
"580",NA,NA,NA,NA,NA,"JOHN","HUDSON AVE",NA,NA,NA
"581",NA,NA,NA,NA,NA,"AMITY","WILLOW",NA,NA,NA
"582",NA,NA,NA,"TILLARY","PRINCE",NA,NA,NA,NA,NA
"583",NA,NA,NA,NA,NA,"CLINTON","BALTIC",NA,NA,NA
"584",NA,NA,NA,NA,NA,"BARBARINE","TILLARY",NA,NA,NA
"585","S U N 337 ATLANTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,NA,NA,NA,"WRARREN","HOYT",NA,NA,NA
"587",NA,NA,NA,NA,NA,"NYH LIVINGSTON","HOYT",NA,NA,NA
"588",NA,NA,NA,NA,NA,"CARLL","WILLOUGHBY",NA,NA,NA
"589",NA,NA,NA,NA,NA,"ADELPHI","JAMAICA AVE",NA,NA,NA
"590","JAMAICA RD OP PORTLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"591",NA,NA,NA,NA,NA,"WATER","NAVY YARD WALL",NA,NA,NA
"592","WATER OP LITTLE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593",NA,NA,NA,"JOHN","HUDSON AVE",NA,NA,NA,NA,NA
"594",NA,NA,NA,NA,NA,"CLINTON AVE","FLUSHING AVE",NA,NA,NA
"595",NA,NA,NA,"NAVY","LAFAYETTE",NA,NA,NA,NA,NA
"596","PACIFIC B CT AND CLINTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",NA,NA,NA,NA,NA,"NYH VANDERBILT AVE","PARK AVE",NA,NA,NA
"598",NA,NA,NA,NA,NA,"CRIPPLEBUSH RD","FLUSHING AVE",NA,NA,NA
"599","BEDFORD CORNERS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"600",NA,NA,NA,"CLINTON","CONGREAS",NA,NA,NA,NA,NA
"601",NA,NA,NA,"JAMES","YORK",NA,NA,NA,NA,NA
"602","55 MAIN","55","MAIN",NA,NA,NA,NA,NA,NA,NA
"603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","HICKS AND HAMILTON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605",NA,NA,NA,"NOSTRAND","MYRTLE AVE",NA,NA,NA,NA,NA
"606","ATLANTIC AVE OP PORTLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607",NA,NA,NA,"HAMILTON AVE","PRESIDENT",NA,NA,NA,NA,NA
"608",NA,NA,NA,NA,NA,"LIVINGSTON","HOYT",NA,NA,NA
"609",NA,NA,NA,NA,NA,"UNION","CT",NA,NA,NA
"610",NA,NA,NA,"WILLOUGHBY","PRINCE",NA,NA,NA,NA,NA
"611",NA,NA,NA,"BRG","TILLARY",NA,NA,NA,NA,NA
"612",NA,NA,NA,NA,NA,"BOND","WARREN",NA,NA,NA
"613",NA,NA,NA,NA,NA,"CLINTON AVE","FLUSHING AVE",NA,NA,NA
"614","N Y MIRROR 323 GOLD B WILLOUGHBY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",NA,NA,NA,"SMITH","BALTIC",NA,NA,NA,NA,NA
"616",NA,NA,NA,"MYRTLE AVE","OXFORD",NA,NA,NA,NA,NA
"617",NA,NA,NA,NA,NA,"LUKES CHURCH FULTON","WASHINGTON AVE",NA,NA,NA
"618",NA,NA,NA,NA,NA,"24","3 AVE GOWANUS",NA,NA,NA
"619","MERCHANT NYH 1 HENRY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"620",NA,NA,NA,NA,NA,"FLUSHING","CLASSON AVE",NA,NA,NA
"621","JAMAICA RD BEDFORD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","S U N 274 JAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624",NA,NA,NA,NA,NA,"AMITY","COLUMBIA",NA,NA,NA
"625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626",NA,NA,NA,NA,NA,"WILLOW","ATLANTIC",NA,NA,NA
"627",NA,NA,NA,"MAIN","FRONT",NA,NA,NA,NA,NA
"628",NA,NA,NA,NA,NA,"CT","LUQUEER",NA,NA,NA
"629",NA,NA,NA,NA,NA,"NYH CLCRMONT","MYRTLE AVE",NA,NA,NA
