"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"353",NA,NA,NA,NA,NA,"W 161","10 AVE.",NA,NA,NA
"354","H. GA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",NA,NA,NA,NA,NA,"WASHN","173",NA,NA,NA
"357","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"358","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"359","H. S) SUYDARH AVE. J. C.",NA,NA,NA,NA,NA,NA,"J. C.",NA,NA
"360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"362","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"363",NA,NA,NA,NA,NA,"PLEASANT AVE","119",NA,NA,NA
"364",NA,NA,NA,NA,NA,"8 AVE","W 130",NA,NA,NA
"365","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"366","H . DENIS H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"368",NA,NA,NA,NA,NA,"151","COURTLAND AVE.",NA,NA,NA
"369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,NA,"E 117","1 AVE.",NA,NA,NA,NA,NA
"371","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","H. EASTERN H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","H. E I.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"375","H. N. .L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","H. DOBBS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","H. N. J",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","5 BROADWAY AND E 40 14,H. E I.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"381","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"382","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","H. MASS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","H. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"387",NA,NA,NA,NA,NA,"E 73","1 AVE.",NA,NA,NA
"388","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"392",NA,NA,NA,NA,NA,"148","MOR",NA,NA,NA
"393",NA,NA,NA,NA,NA,"3 AVE","166",NA,NA,NA
"394",NA,NA,NA,NA,NA,"WILLIS AVE","147",NA,NA,NA
"395","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"396",NA,NA,NA,NA,NA,"BERGEN AVE","149",NA,NA,NA
"397","H E 158 W 56 ICKES ISAAC C , W 34. H CONTINENTAL H.","158","E W 56 ICKES ISAAC C , W 34. H CONTINENTAL H.",NA,NA,NA,NA,NA,"158","E 56"
"398","18 WALL AND 111 BROAD,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"399",NA,NA,NA,NA,NA,"BROOK AVE","142",NA,NA,NA
"400",NA,NA,NA,NA,NA,"W 131","TWELH AVE.",NA,NA,NA
"401",NA,NA,NA,"W 155","10 AVE.",NA,NA,NA,NA,NA
"402","H. L. L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"404","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",NA,NA,NA,NA,NA,"3 AVE","141",NA,NA,NA
"407",NA,NA,NA,"W 59","11 AVE.",NA,NA,NA,NA,NA
"408",NA,NA,NA,NA,NA,"COURTLAND AVE","16 ALY",NA,NA,NA
"409",NA,NA,NA,NA,NA,"E 119","LEX. AVE.",NA,NA,NA
"410","H MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",NA,NA,NA,NA,NA,"MOTT AVE","150",NA,NA,NA
"412","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"413","H. N. J",NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",NA,NA,NA,NA,NA,"AVE A","E 119",NA,NA,NA
"415","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","H HOFFMAN H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"421","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"426","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"427",NA,NA,NA,NA,NA,"AVE A","E 121",NA,NA,NA
"428","CUSTOM H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",NA,NA,NA,NA,NA,"W 155",". NICHOLAS AVE.",NA,NA,NA
"431",NA,NA,NA,NA,NA,"W 155",". NICHOLAS AVE.",NA,NA,NA
"432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"434","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"437","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"438","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"439","CUSTOM H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","H. BREVOORT H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441",NA,NA,NA,NA,NA,"W 67","10 AVE.",NA,NA,NA
"442","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"443","H. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"446",NA,NA,NA,NA,NA,"149","TILTON AVE.",NA,NA,NA
"447",NA,NA,NA,NA,NA,"W 138","11 AVE.",NA,NA,NA
"448",NA,NA,NA,"AVE A","E 119",NA,NA,NA,NA,NA
"449",NA,NA,NA,NA,NA,"4 AVE","E 116",NA,NA,NA
"450","H. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",NA,NA,NA,"E 120","3 AVE.",NA,NA,NA,NA,NA
"452",NA,NA,NA,NA,NA,"WASHN AVE","170",NA,NA,NA
"453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",NA,NA,NA,NA,NA,"E 73","1 AVE.",NA,NA,NA
"456","H. N. H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",NA,NA,NA,NA,NA,"W 80","BROADWAY",NA,NA,NA
"458",NA,NA,NA,"E 92","AVE. A",NA,NA,NA,NA,NA
"459","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"460",NA,NA,NA,NA,NA,"CONCORD AVE","146",NA,NA,NA
"461","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",NA,NA,NA,NA,NA,"CONCORD AVE","163",NA,NA,NA
"463","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"464",NA,NA,NA,"E 94","3 AVE.",NA,NA,NA,NA,NA
"465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,NA,NA,NA,"149","TINTON",NA,NA,NA
"467","H. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","H. ENG.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,NA,NA,NA,"150","MORRIS AVE.",NA,NA,NA
"470",NA,NA,NA,NA,NA,"W 100","9 AVE.",NA,NA,NA
"471","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"472","H. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"478",NA,NA,NA,NA,NA,"E 115","4 AVE.",NA,NA,NA
"479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,NA,NA,NA,"157","ELTON AVE.",NA,NA,NA
"482","H. SING SING",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"484","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"485","H AUDUBON PARK.",NA,NA,NA,NA,NA,NA,"AUDUBON",NA,NA
"486","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","H WASHN HTS AND W 13 48",NA,NA,NA,NA,NA,NA,NA,NA,"W 48"
"488","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,NA,NA,NA,"4 AVE","E 121",NA,NA,NA
"491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,NA,NA,NA,"R AVE R","165",NA,NA,NA
"494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"496",NA,NA,NA,"E 88","AVE. B",NA,NA,NA,NA,NA
"497","H GILSEY H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"499","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"500",NA,NA,NA,NA,NA,"145","BROOK AVE.",NA,NA,NA
"501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,NA,NA,NA,"156","ELTON AVE.",NA,NA,NA
"503",NA,NA,NA,"FULTON AVE","168",NA,NA,NA,NA,NA
"504",NA,NA,NA,NA,NA,"3 AVE.","LIOTH",NA,NA,NA
"505",NA,NA,NA,NA,NA,"W 100","9 AVE.",NA,NA,NA
"506",NA,NA,NA,NA,NA,"144","WILLIS AVE.",NA,NA,NA
"507",NA,NA,NA,NA,NA,"W 131","10 AVE.",NA,NA,NA
"508",NA,NA,NA,NA,NA,"W 130","10 AVE.",NA,NA,NA
"509",NA,NA,NA,"E 94","3 AVE.",NA,NA,NA,NA,NA
"510","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"511","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",NA,NA,NA,NA,NA,"COURTLAND AVE","160",NA,NA,NA
"514",NA,NA,NA,NA,NA,"1 AVE","E 122",NA,NA,NA
"515",NA,NA,NA,NA,NA,"H 169","3 AVE.",NA,NA,NA
"516",NA,NA,NA,NA,NA,"156","ELTON AVE.",NA,NA,NA
"517",NA,NA,NA,NA,NA,"168","3 AVE.",NA,NA,NA
"518",NA,NA,NA,NA,NA,"R AVE R","166",NA,NA,NA
"519",NA,NA,NA,NA,NA,"R AVE R","166",NA,NA,NA
"520",NA,NA,NA,NA,NA,"143","3 AVE.",NA,NA,NA
"521","H. N. J  ,",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"523","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"524","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"525","H. S. I  ,",NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","H. PLAINFIELD  , N.J.",NA,NA,NA,NA,NA,NA,"N.J.",NA,NA
"527",NA,NA,NA,NA,NA,"155","10 AVE.",NA,NA,NA
"528",NA,NA,NA,NA,NA,"142","WILLIS AVE.",NA,NA,NA
"529",NA,NA,NA,"E 120","AVE. A",NA,NA,NA,NA,NA
"530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",NA,NA,NA,NA,NA,"152","3 AVE.",NA,NA,NA
"532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533",NA,NA,NA,NA,NA,"W 79","10 AVE.",NA,NA,NA
"534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",NA,NA,NA,NA,NA,"166","R. R. AVE.",NA,NA,NA
"536",NA,NA,NA,NA,NA,"166","R. R. AVE.",NA,NA,NA
"537",NA,NA,NA,NA,NA,"144","3 AVE.",NA,NA,NA
"538","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"539","H. E J.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","E 242 20,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"544","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"545",NA,NA,NA,NA,NA,"W 151","10 AVE.",NA,NA,NA
"546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547",NA,NA,NA,NA,NA,"150","COURTLAND AVE. I",NA,NA,NA
"548",NA,NA,NA,NA,NA,"ANNS AVE","156",NA,NA,NA
"549",NA,NA,NA,"150","COURTLAND AVE.",NA,NA,NA,NA,NA
"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","CUSTOM H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,NA,NA,NA,"8 AVE","W 69",NA,NA,NA
"554",NA,NA,NA,NA,NA,"3 AVE","168",NA,NA,NA
"555","H. GER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","H. S I",NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,NA,NA,NA,"152","3 AVE.",NA,NA,NA
"559","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,NA,NA,NA,"4 AVE","E 132",NA,NA,NA
"562",NA,NA,NA,NA,NA,"3 AVE","145",NA,NA,NA
"563","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,NA,NA,NA,"3 AVE","148",NA,NA,NA
"567","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","E 39 13,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"569","CUSTOM H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"571","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,NA,"W 143","10 AVE.",NA,NA,NA,NA,NA
"575","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"577","H. . NICHOLAS H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"579","H. ENG.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,NA,NA,NA,"W 84","11 AVE.",NA,NA,NA
"581",NA,NA,NA,NA,NA,"148","3 TV ,",NA,NA,NA
"582",NA,NA,NA,NA,NA,"1 AVE","E 120",NA,NA,NA
"583","H. R. I.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,NA,NA,NA,"169","3 AVE.",NA,NA,NA
"585",NA,NA,NA,NA,NA,"141","3 AVE.",NA,NA,NA
"586",NA,NA,NA,NA,NA,"EAGLE AVE.","JOHN",NA,NA,NA
"587",NA,NA,NA,NA,NA,"EAGLE AVE.","CLIFF",NA,NA,NA
"588",NA,NA,NA,NA,NA,"144","WILLIS AVE.",NA,NA,NA
"589","H. COL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"591",NA,NA,NA,NA,NA,"ELTON AVE ,","156",NA,NA,NA
"592","H. ILL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595",NA,NA,NA,NA,NA,"147",". ANNS AVE.",NA,NA,NA
"596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597",NA,NA,NA,"E 77","4 AVE.",NA,NA,NA,NA,NA
"598",NA,NA,NA,NA,NA,"ANNS AVE","156",NA,NA,NA
"599",NA,NA,NA,NA,NA,"AVE A","E 59",NA,NA,NA
"600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",NA,NA,NA,NA,NA,"10 AVE","W 63",NA,NA,NA
"602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603",NA,NA,NA,NA,NA,"146","WILLIE AVE.",NA,NA,NA
"604",NA,NA,NA,NA,NA,"H 1O6","COURTLAND AVE.",NA,NA,NA
"605",NA,NA,NA,NA,NA,"139",NA,NA,NA,NA
"606",NA,NA,NA,NA,NA,"148","COLLCGE AVE.",NA,NA,NA
"607",NA,NA,NA,"E 97","2 AVE.",NA,NA,NA,NA,NA
"608",NA,NA,NA,NA,NA,"W 159","10 AVE ,",NA,NA,NA
"609",NA,NA,NA,NA,NA,"154","COURTLAND AVE.",NA,NA,NA
"610","H. MO.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","H. ILL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","H. ILL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","H. III.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","H. ILL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","H. LNWOOD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"620","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"621",NA,NA,NA,NA,NA,"8 AVE","W 71",NA,NA,NA
"622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"630",NA,NA,NA,NA,NA,"W 114","FIH",NA,NA,NA
"631","280 AND 313 CANAL ,H 117 JOHN AND 31 HUDSON,H. BKLYN","117","JOHN AND 31 HUDSON",NA,NA,NA,NA,NA,"117","HUDSON"
"632","E 23 14,H. . OMER H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","H. GA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"635",NA,NA,NA,NA,NA,"146","3 AVE.",NA,NA,NA
"636","H 313 CANAL ,H 31 HUDSON AND 128 FRANKLIN,H. BKLYN","31","HUDSON AND 128 FRANKLIN",NA,NA,NA,NA,NA,"31","FRANKLIN"
"637","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"638","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"639","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"640",NA,NA,NA,NA,NA,"R AVE R","152",NA,NA,NA
"641","E 54 23,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"644","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"645","H BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"646","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"647","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"648",NA,NA,NA,NA,NA,"ANNS AVE","156",NA,NA,NA
"649",NA,NA,NA,NA,NA,"FIR*AVE T","E 80",NA,NA,NA
"650",NA,NA,NA,NA,NA,"3 AVE","166",NA,NA,NA
"651",NA,NA,NA,NA,NA,"3 AVE","169",NA,NA,NA
"652","H. LOTOS CLUB",NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"654","H. BKLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"656","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658",NA,NA,NA,NA,NA,"W 155",". NICHOLAS AVE.",NA,NA,NA
"659",NA,NA,NA,NA,NA,"158","COURTLAND AVE.",NA,NA,NA
"660",NA,NA,NA,NA,NA,"W 104","9 AVE.",NA,NA,NA
"661",NA,NA,NA,"ANNS","149",NA,NA,NA,NA,NA
"662","H. REFUSED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","H BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"664","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"665",NA,NA,NA,"E 112","2 AVE.",NA,NA,NA,NA,NA
"666","208 BROADWAY,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"667",NA,NA,NA,NA,NA,"W 191","9 AVE.",NA,NA,NA
"668",NA,NA,NA,NA,NA,"W 161 ,","10 AVE.",NA,NA,NA
"669","H COSMOPOLITAN H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"671","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"672","H. W",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","H. N. J  ,",NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","H. ILL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",NA,NA,NA,NA,NA,"7 AVE.","W",NA,NA,NA
"677","H. O(S LEX. AVE.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"679",NA,NA,NA,NA,NA,"W 128","FIH AVE.",NA,NA,NA
"680","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"681","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"682",NA,NA,NA,NA,NA,"141","WILLIS AVE.",NA,NA,NA
"683",NA,NA,NA,NA,NA,"161","MORRIS AVE.",NA,NA,NA
"684","H L. L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,NA,NA,NA,"MOTT AVE","149",NA,NA,NA
"686","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"690","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"691","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"692","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","H. STURTE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","H. L. L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"698","H. MASS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","H. ILL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"701",NA,NA,NA,NA,NA,"3 AVE","149",NA,NA,NA
"702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"705","H. P.KLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","CUSTOM H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,NA,"E 326 W 15 ARNER ANN, E H 82 ,","MADISON AVE.",NA,NA,NA,NA,NA
"708",NA,NA,NA,NA,NA,"H 148","4 AVE ,",NA,NA,NA
"709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
