"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"1048","H. MORN SANIA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","H MERCHANTS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","H. STATEN ISLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055",NA,NA,NA,"GREENWICH","READE",NA,NA,NA,NA,NA
"1056","H. WLLHAMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058",NA,NA,NA,NA,NA,"BROADWAY","W 39",NA,NA,NA
"1059",NA,NA,NA,NA,NA,"H 26","LEX. AVE.",NA,NA,NA
"1060",NA,NA,NA,NA,NA,"3, E H 30","AVE H 3",NA,NA,NA
"1061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062",NA,NA,NA,"TWELH","AVE. A",NA,NA,NA,NA,NA
"1063",NA,NA,NA,NA,NA,"9, W H 32","AVE H 9",NA,NA,NA
"1064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066",NA,NA,NA,NA,NA,"COLUMBIA PL.","8",NA,NA,NA
"1067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068",NA,NA,NA,"E 35","AVE H 5",NA,NA,NA,NA,NA
"1069",NA,NA,NA,NA,NA,"E 35","AVE H 3",NA,NA,NA
"1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","H. HEMPSTEAD  , LONG ISLAND",NA,NA,NA,NA,NA,NA,"LONG ISLAND",NA,NA
"1072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073",NA,NA,NA,NA,NA,"W 31","AVE H 8",NA,NA,NA
"1074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075",NA,NA,NA,NA,NA,"E 22","AVE H 3",NA,NA,NA
"1076",NA,NA,NA,NA,NA,"W 41","AVE H 8",NA,NA,NA
"1077","H. HARLEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078",NA,NA,NA,NA,NA,"E 121","AVE H 3",NA,NA,NA
"1079","H. HARSIMUS  , NEW JERSEY",NA,NA,NA,NA,NA,NA,"NEW JERSEY",NA,NA
"1080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081",NA,NA,NA,NA,NA,"W 42","AVE H 8",NA,NA,NA
"1082",NA,NA,NA,NA,NA,"7, W H 30","AVE H 7",NA,NA,NA
"1083",NA,NA,NA,"GOUVER NEUR","MONROE",NA,NA,NA,NA,NA
"1084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085",NA,NA,NA,NA,NA,"W 61","AVE H 1",NA,NA,NA
"1086",NA,NA,NA,NA,NA,"E 25","AVE H 2",NA,NA,NA
"1087",NA,NA,NA,NA,NA,"E 37","AVE H 3",NA,NA,NA
"1088",NA,NA,NA,NA,NA,"E 24","AVE H 4",NA,NA,NA
"1089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091",NA,NA,NA,"AVE B","E 13",NA,NA,NA,NA,NA
"1092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094",NA,NA,NA,"JANE","WASHINGTON",NA,NA,NA,NA,NA
"1095","H. HARLEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096",NA,NA,NA,"PRESIDENT","CLINTON , BROOKLYN",NA,NA,NA,NA,NA
"1097",NA,NA,NA,NA,NA,"E 35","AVE H 3",NA,NA,NA
"1098","H. BIRMINGHM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099",NA,NA,NA,NA,NA,"8, W H 35","AVE H 8",NA,NA,NA
"1100","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","H. B. BROOKLYN",NA,NA,NA,NA,NA,NA,"BROOKLYN",NA,NA
"1102","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104",NA,NA,NA,"7, W H 35","AVE H 7",NA,NA,NA,NA,NA
"1105","H. NATIONAL",NA,NA,NA,NA,NA,NA,"TIONA",NA,NA
"1106",NA,NA,NA,NA,NA,"W 26","AVE H 8",NA,NA,NA
"1107","H. JAMAICA  , L. I.",NA,NA,NA,NA,NA,NA,"L. I.",NA,NA
"1108",NA,NA,NA,NA,NA,"W 29","AVE H 6",NA,NA,NA
"1109",NA,NA,NA,NA,NA,"E 26","AVE H 4",NA,NA,NA
"1110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",NA,NA,NA,"SANDS","JAY , BROOKLYN",NA,NA,NA,NA,NA
"1112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","H. BKYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","H. WESTERN H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115","H. FOXBORO  , MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118",NA,NA,NA,"8","AVE. D",NA,NA,NA,NA,NA
"1119",NA,NA,NA,NA,NA,"E 41","AVE H 1",NA,NA,NA
"1120",NA,NA,NA,NA,NA,"H 12","BROADWAY",NA,NA,NA
"1121",NA,NA,NA,NA,NA,"8, H W R 41","AVE H 8",NA,NA,NA
"1122",NA,NA,NA,NA,NA,"E 28","AVE H 4",NA,NA,NA
"1123",NA,NA,NA,NA,NA,"E 35","AVE H 3",NA,NA,NA
"1124","H. NEW YORK",NA,NA,NA,NA,NA,NA,"NEW YORK",NA,NA
"1125","H. DUNLAPS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126",NA,NA,NA,"8","W 24, W H N 25 AVE H 7","8 W C 24, W H 25","AVE H 7",NA,NA,NA
"1127","H. MMSBURGH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","H. WMSGB",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","289 B.WAY,H. BUTTS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132",NA,NA,NA,NA,NA,"E 32","AVE H 3",NA,NA,NA
"1133",NA,NA,NA,NA,NA,"3, E H 36","AVE H 2",NA,NA,NA
"1134",NA,NA,NA,NA,NA,"E 36","AVE H 2",NA,NA,NA
"1135","H. BROOKHAVEN,L.I",NA,NA,NA,NA,NA,NA,"L.I",NA,NA
"1136",NA,NA,NA,NA,NA,"W 43","AVE H 7",NA,NA,NA
"1137","H. MARMARONECK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","H. PATTENS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140",NA,NA,NA,NA,NA,"9 AND 192 ELIZABETH, W H 26","AVE H 9",NA,NA,NA
"1141","H. COL LEGE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","8 MATHEN LN,H. PHILADELPHIA..",NA,NA,NA,NA,NA,NA,"PHILADELPHIA",NA,NA
"1144",NA,NA,NA,NA,NA,"W 18","AVE H 9",NA,NA,NA
"1145","H. B.WAY HOT.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146",NA,NA,NA,NA,NA,"E 26","LEXINGTON AVE",NA,NA,NA
"1147",NA,NA,NA,NA,NA,"E 29","AVE H 5",NA,NA,NA
"1148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149",NA,NA,NA,NA,NA,"ROW 37","AVE H 9",NA,NA,NA
"1150","H. BARNUMS H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155","H. WESTCHSTR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1157",NA,NA,NA,"W 19","AVE H 7",NA,NA,NA,NA,NA
"1158","H. N. BRNSWK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160",NA,NA,NA,NA,NA,"W 26","AV9",NA,NA,NA
"1161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163","192 B.WAY,H. LONG I.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164",NA,NA,NA,NA,NA,"8","W 37, H N AT W 37",NA,NA,NA
"1165",NA,NA,NA,"W 35","AVE H 8",NA,NA,NA,NA,NA
"1166",NA,NA,NA,NA,NA,"MADISON AVE","E 28",NA,NA,NA
"1167",NA,NA,NA,NA,NA,"W 36","AVE H 8",NA,NA,NA
"1168","H. WMSBUIG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170",NA,NA,NA,NA,NA,"H 61","E RIVER",NA,NA,NA
"1171",NA,NA,NA,NA,NA,"E 21","AVE H 3",NA,NA,NA
"1172",NA,NA,NA,NA,NA,"E 29","MADISON AVE.",NA,NA,NA
"1173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174",NA,NA,NA,NA,NA,"E 24","AVE H 4",NA,NA,NA
"1175",NA,NA,NA,"COLUMBIA","PIERREPONT , BROOKLYN",NA,NA,NA,NA,NA
"1176",NA,NA,NA,NA,NA,"W 39","AVE H 8",NA,NA,NA
"1177","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1180","H. RAHWAY  , N.J",NA,NA,NA,NA,NA,NA,"RAHWAY",NA,NA
"1181",NA,NA,NA,NA,NA,"H 54","E R.",NA,NA,NA
"1182",NA,NA,NA,NA,NA,"3, E H 23","AVE H 2",NA,NA,NA
"1183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","306 B.WAY,H.  DE PARIS",NA,NA,NA,NA,NA,NA,"PARIS",NA,NA
"1186","H. NATIONAL",NA,NA,NA,NA,NA,NA,"TIONA",NA,NA
"1187","253 AVE H 6 FORSYTH,H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","H. RATHBUNS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","H. WESTCHESTER COUNTY",NA,NA,NA,NA,NA,NA,"WESTCHESTER",NA,NA
"1191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192",NA,NA,NA,NA,NA,"W 37 ,","AVE H 9",NA,NA,NA
"1193","H. U. S.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","H HARLEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","H. HARLEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","H. HARSIMUS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197",NA,NA,NA,NA,NA,"E 32","AVE H 3",NA,NA,NA
"1198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1199",NA,NA,NA,NA,NA,"7 H W R 25","AVE H 7",NA,NA,NA
"1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1201",NA,NA,NA,NA,NA,"ERMAN HENDRICK, W H 36","AVE H 9",NA,NA,NA
"1202",NA,NA,NA,"R,ECTOR","GREENWICH",NA,NA,NA,NA,NA
"1203",NA,NA,NA,"PIERREPONT","HENRY , BROOKLYN",NA,NA,NA,NA,NA
"1204",NA,NA,NA,"8, W H 41","AVE H 8",NA,NA,NA,NA,NA
"1205","H. ENGLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1206","H. ENGLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","H. ENGLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1210","H. WESTERN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212",NA,NA,NA,NA,NA,"E 28","AVE H 4",NA,NA,NA
"1213","H. RAVENSWD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1214","H. ENG.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","H. LONDON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","H. LONDON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","H PAVONIA",NA,NA,NA,NA,NA,NA,"AVON",NA,NA
"1218",NA,NA,NA,"9, W H 15","AVE H 6",NA,NA,NA,NA,NA
"1219",NA,NA,NA,NA,NA,"10","W 36, W H N 35 AVE H 9",NA,NA,NA
"1220","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221",NA,NA,NA,"THTRTEENTH","AVE H 6",NA,NA,NA,NA,NA
"1222",NA,NA,NA,"HENRY","DEGRAW , BROOKLYN",NA,NA,NA,NA,NA
"1223",NA,NA,NA,NA,NA,"E 29","LEXINGTON AVE.",NA,NA,NA
"1224",NA,NA,NA,NA,NA,"W 23","AVE H 8",NA,NA,NA
"1225",NA,NA,NA,"VARICK","FRANKLIN",NA,NA,NA,NA,NA
"1226",NA,NA,NA,NA,NA,"W 21","AVE H 5",NA,NA,NA
"1227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228",NA,NA,NA,NA,NA,"AVE H 8","W 38",NA,NA,NA
"1229",NA,NA,NA,"8","AVE. B",NA,NA,NA,NA,NA
"1230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231",NA,NA,NA,NA,NA,"E 26","AVE H 4",NA,NA,NA
"1232","H. STAT. I.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234",NA,NA,NA,NA,NA,"W 35","AVE H 8",NA,NA,NA
"1235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","H. MICHIGAN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237",NA,NA,NA,NA,NA,"E 81","AVE H 3",NA,NA,NA
"1238",NA,NA,NA,NA,NA,"W 23","AVE H 8",NA,NA,NA
"1239",NA,NA,NA,NA,NA,"W 23","AVE H 8",NA,NA,NA
"1240","H. JAMAICA,L.I.",NA,NA,NA,NA,NA,NA,"L.I.",NA,NA
"1241","H. BARNUMS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242",NA,NA,NA,NA,NA,"AVE R H 9","W 37",NA,NA,NA
"1243","H. MERCHANTS HOT.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245",NA,NA,NA,NA,NA,"3, E H 28","AVE H 3",NA,NA,NA
"1246",NA,NA,NA,NA,NA,"3, E H 28","AVE H 3",NA,NA,NA
"1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248",NA,NA,NA,NA,NA,"H 12","AVE H 6",NA,NA,NA
"1249",NA,NA,NA,NA,NA,"W 27","AVE H 10",NA,NA,NA
"1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251",NA,NA,NA,NA,NA,"W 35","AVE H 7",NA,NA,NA
"1252","H. RATHBUNS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1254","H N DEAN.POWERS BROOKLYN",NA,NA,NA,NA,NA,NA,"BROOKLYN",NA,NA
"1255","247 B.WAY,H. AMERICAN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1256","H. CARLETON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257",NA,NA,NA,NA,NA,"W 29","AVE H 7",NA,NA,NA
"1258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259",NA,NA,NA,NA,NA,"E R 31","MADISON AVE.",NA,NA,NA
"1260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262",NA,NA,NA,NA,NA,"E 28","MADISON AVE.",NA,NA,NA
"1263",NA,NA,NA,NA,NA,"W R 33","AVE H 10",NA,NA,NA
"1264",NA,NA,NA,NA,NA,"W 32","AVE H 7",NA,NA,NA
"1265",NA,NA,NA,NA,NA,"E 26","LEXINGTON AVE.",NA,NA,NA
"1266",NA,NA,NA,NA,NA,"W 18","AVE H 8",NA,NA,NA
"1267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268",NA,NA,NA,NA,NA,"W 36","AVE H 8",NA,NA,NA
"1269",NA,NA,NA,NA,NA,"W 26","AVE H 6",NA,NA,NA
"1270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271","H. SOUTH BROOKLYN",NA,NA,NA,NA,NA,NA,"BROOKLYN",NA,NA
"1272",NA,NA,NA,NA,NA,"E 24","AVE H 4",NA,NA,NA
"1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275","H. RATHBUNS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","H. JUDSONS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277",NA,NA,NA,NA,NA,"E 30","AVE H 4",NA,NA,NA
"1278",NA,NA,NA,"4","AVE H 2",NA,NA,NA,NA,NA
"1279","H. WIHIAMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281",NA,NA,NA,NA,NA,"W 42","AVE H 7",NA,NA,NA
"1282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283",NA,NA,NA,NA,NA,"E 35","AVE H 3",NA,NA,NA
"1284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","H. MYRTLE AVE. BROOKLYN",NA,NA,NA,NA,NA,NA,"BROOKLYN",NA,NA
"1286","H. WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288","H. WILLMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289",NA,NA,NA,NA,NA,"7 W H 32","AVE H 7",NA,NA,NA
"1290",NA,NA,NA,NA,NA,"9 W AND 37","AVE H 10, W H N 37 AVE H 9",NA,NA,NA
"1291",NA,NA,NA,NA,NA,"W 31","AVE H 9",NA,NA,NA
"1292",NA,NA,NA,"CHAMBERS","BROADWAY",NA,NA,NA,NA,NA
"1293","H. WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1294","H. HARLEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295",NA,NA,NA,NA,NA,"E R 35","AVE H 3",NA,NA,NA
"1296",NA,NA,NA,NA,NA,"W 22","AVE H 8",NA,NA,NA
"1297",NA,NA,NA,NA,NA,"W 38 ,","AVE H 9",NA,NA,NA
"1298",NA,NA,NA,NA,NA,"W 35","AVE H 7",NA,NA,NA
"1299",NA,NA,NA,NA,NA,"9 W AND 37 AVE B H 8 AND 9, W H 37","AVE H 9",NA,NA,NA
"1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","E H 28 NAV4","28","NAV4",NA,NA,NA,NA,NA,"28","4"
"1303","H. IS BLEECKER",NA,NA,NA,NA,NA,NA,"LEE",NA,NA
"1304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306",NA,NA,NA,NA,NA,"WILLOUGHBY","LAWRENCE , BROOKLYN",NA,NA,NA
"1307",NA,NA,NA,NA,NA,"W 28","AVE H 9",NA,NA,NA
"1308",NA,NA,NA,"ROBINSON","WASHINGTON",NA,NA,NA,NA,NA
"1309",NA,NA,NA,NA,NA,"W 24","AVE H 8",NA,NA,NA
"1310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1311","H HURLGATE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1313",NA,NA,NA,NA,NA,"W 26","AVE H 8",NA,NA,NA
"1314",NA,NA,NA,"JANE","HUDSON",NA,NA,NA,NA,NA
"1315",NA,NA,NA,"9 AND HUDSON","CHARLES, W H 27 AVE C H 9",NA,NA,NA,NA,NA
"1316",NA,NA,NA,"8","W 26, H H 26 AVE C H 8",NA,NA,NA,NA,NA
"1317","H. ALBANY",NA,NA,NA,NA,NA,NA,"NY",NA,NA
"1318",NA,NA,NA,NA,NA,"9","W 35, W H N 36 AVE H 9",NA,NA,NA
"1319",NA,NA,NA,NA,NA,"W 14 ,","AVE H 9",NA,NA,NA
"1320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321",NA,NA,NA,NA,NA,"W 26","AVE H 8",NA,NA,NA
"1322",NA,NA,NA,NA,NA,"E 28","AVE H 4",NA,NA,NA
"1323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325",NA,NA,NA,NA,NA,"W 37","AVE H 9",NA,NA,NA
"1326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","H. WESTERN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328",NA,NA,NA,NA,NA,"E 28","AVE H 3",NA,NA,NA
"1329",NA,NA,NA,"E 33","LEXINGTON AVE.",NA,NA,NA,NA,NA
"1330",NA,NA,NA,NA,NA,"CLINTON AVE.","BEDFORD RD , BROOKLYN",NA,NA,NA
"1331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332",NA,NA,NA,NA,NA,"9 W H 37","AVE H 9",NA,NA,NA
"1333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334",NA,NA,NA,NA,NA,"2, E H 35","AVE H 2",NA,NA,NA
"1335",NA,NA,NA,NA,NA,"9, W H 37","AVE H 9",NA,NA,NA
"1336","H. NATIONAL",NA,NA,NA,NA,NA,NA,"TIONA",NA,NA
"1337",NA,NA,NA,NA,NA,"W 26","AVE H 7.",NA,NA,NA
"1338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339",NA,NA,NA,NA,NA,"H 31","BROADWAY",NA,NA,NA
"1340",NA,NA,NA,NA,NA,"HOYT","DEAN , BROOKLYN",NA,NA,NA
"1341","H. FRANCE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342","H. CARLTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343","H. AMERICAN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344","H. CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345","H. SHELBURNE FALLS  , MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346",NA,NA,NA,NA,NA,"MADISON AVE","E 39",NA,NA,NA
"1347","H BROKER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348",NA,NA,NA,"E 37","AVE H 3",NA,NA,NA,NA,NA
"1349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350",NA,NA,NA,NA,NA,"E 35","AVE H 2",NA,NA,NA
"1351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353",NA,NA,NA,NA,NA,"W 22","AVE H 7",NA,NA,NA
"1354","H CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355",NA,NA,NA,NA,NA,"W 29","AVE H 6",NA,NA,NA
"1356","N H",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357",NA,NA,NA,"LEXINGTON AVE","E 21",NA,NA,NA,NA,NA
"1358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359",NA,NA,NA,NA,NA,"E 25","AVE H 2",NA,NA,NA
"1360","H. EUROPE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361",NA,NA,NA,NA,NA,"FRONT","JACKSON , BROOKLYN",NA,NA,NA
"1362",NA,NA,NA,NA,NA,"E 21","AVE H 4",NA,NA,NA
"1363",NA,NA,NA,NA,NA,"FRONT","GOLD , BROOKLYN",NA,NA,NA
"1364",NA,NA,NA,NA,NA,"E 30 ,","AVE H 3.",NA,NA,NA
"1365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","H. B KLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367",NA,NA,NA,NA,NA,"E 19 ,","AVE H 2",NA,NA,NA
"1368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369",NA,NA,NA,NA,NA,"W 41","AVE H 9",NA,NA,NA
"1370",NA,NA,NA,NA,NA,"W R 35","AVE 9",NA,NA,NA
"1371",NA,NA,NA,NA,NA,"E 13","AVE H 2",NA,NA,NA
"1372",NA,NA,NA,NA,NA,"W 25","AVE H 8",NA,NA,NA
"1373",NA,NA,NA,NA,NA,"W 25","AVE H 9",NA,NA,NA
"1374",NA,NA,NA,NA,NA,"W 14","AVE H 5",NA,NA,NA
"1375",NA,NA,NA,NA,NA,"E 19","AVE H 3",NA,NA,NA
"1376","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1377","H. WMSBG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378",NA,NA,NA,NA,NA,"W 23","AVE H 6",NA,NA,NA
"1379",NA,NA,NA,"CORTLANDT","GREENWICH",NA,NA,NA,NA,NA
"1380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381",NA,NA,NA,NA,NA,"E 25","AVE H 4",NA,NA,NA
"1382",NA,NA,NA,NA,NA,"9, W H 35","AVE H 9",NA,NA,NA
"1383",NA,NA,NA,"E 37","AVE H 4",NA,NA,NA,NA,NA
"1384",NA,NA,NA,NA,NA,"3, E H 16","AVE H 3",NA,NA,NA
"1385",NA,NA,NA,"E 38","AVE H 2",NA,NA,NA,NA,NA
"1386",NA,NA,NA,NA,NA,"E 40","AVE H 4",NA,NA,NA
"1387","H. LONG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388",NA,NA,NA,NA,NA,"W 38","AVE H 8",NA,NA,NA
"1389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390",NA,NA,NA,NA,NA,"E 32","AVE H 4",NA,NA,NA
"1391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393",NA,NA,NA,NA,NA,"W 29","AVE H 6",NA,NA,NA
"1394",NA,NA,NA,NA,NA,"BROADWAY","W 26",NA,NA,NA
