,hn_1,best_match
12273,NA,
12274,NA,
12275,NA,
12276,NA,
12277,NA,
12278,NA,
12279,NA,FRONT AND BRG
12280,NA,
12281,NA,
12282,NA,
12283,NA,
12284,NA,
12285,NA,
12286,NA,
12287,NA,
12288,NA,
12289,4,FULTON
12290,NA,
12291,NA,
12292,NA,
12293,NA,
12294,NA,
12295,NA,
12296,NA,
12297,NA,
12298,NA,
12299,NA,
12300,NA,
12301,NA,
12302,NA,
12303,NA,
12304,NA,
12305,NA,
12306,NA,BROOKLYN COAL YARD WATER AND ADAMS
12307,NA,WATER AND ADAMS
12308,NA,
12309,NA,
12310,NA,
12311,NA,
12312,NA,
12313,NA,
12314,NA,
12315,NA,
12316,NA,
12317,128,FRONT
12318,105,WILLIAM
12319,NA,
12320,NA,
12321,NA,
12322,NA,
12323,NA,
12324,NA,
12325,NA,
12326,NA,
12327,1,MONTAGUE HALL CT
12328,NA,MONTAGUE HALL CT NT
12329,299,FULTON
12330,NA,
12331,NA,
12332,NA,
12333,250,WATER
12334,NA,
12335,NA,
12336,NA,
12337,NA,
12338,NA,
12339,NA,
12340,4,NEW
12341,115,WEST
12342,NA,
12343,NA,
12344,NA,
12345,NA,
12346,NA,
12347,NA,
12348,NA,
12349,NA,
12350,NA,
12351,NA,
12352,17,DEAN KOPP PHILIP
12353,NA,
12354,NA,
12355,NA,
12356,NA,
12357,NA,
12358,NA,
12359,NA,
12360,NA,
12361,NA,
12362,NA,WATER
12363,NA,
12364,19,WALL
12365,NA,
12366,NA,
12367,NA,
12368,NA,
12369,NA,
12370,NA,
12371,NA,
12372,NA,
12373,125,MAIDEN LN
12374,NA,
12375,NA,
12376,NA,
12377,NA,
12378,NA,
12379,NA,
12380,NA,
12381,NA,FURMAN AND STATE
12382,NA,
12383,NA,
12384,NA,
12385,NA,
12386,105,FULTON
12387,NA,
12388,NA,
12389,NA,
12390,NA,
12391,44,BROAD
12392,NA,
12393,NA,LEATHER MANUF RERS BANK 7
12394,NA,
12395,NA,
12396,NA,
12397,NA,
12398,NA,
12399,NA,
12400,NA,FURMAN AND JORALEMON
12401,NA,
12402,NA,
12403,NA,
12404,NA,
12405,188,FRONT
12406,NA,
12407,NA,
12408,NA,
12409,NA,
12410,NA,
12411,NA,
12412,NA,
12413,NA,
12414,NA,
12415,NA,
12416,NA,
12417,NA,
12418,NA,
12419,NA,
12420,NA,
12421,38,WALL R
12422,NA,
12423,NA,
12424,NA,
12425,NA,
12426,NA,
12427,NA,
12428,NA,
12429,NA,
12430,NA,
12431,NA,
12432,NA,
12433,NA,
12434,NA,
12435,NA,
12436,NA,
12437,NA,
12438,84,CEDAR
12439,NA,
12440,NA,ATLANTIC BANK
12441,NA,
12442,NA,
12443,NA,
12444,NA,
12445,18,LAWRENCE
12446,NA,
12447,56,SOUTH
12448,NA,
12449,NA,
12450,NA,
12451,NA,
12452,NA,
12453,NA,
12454,NA,
12455,NA,
12456,NA,HENRY OP AMITY
12457,NA,
12458,NA,
12459,NA,
12460,NA,
12461,NA,S3 JOHN
12462,NA,
12463,NA,
12464,NA,
12465,176,FRONT
12466,NA,
12467,NA,
12468,NA,
12469,NA,
12470,NA,
12471,NA,
12472,NA,
12473,NA,
12474,NA,
12475,NA,
12476,NA,
12477,NA,
12478,NA,
12479,NA,
12480,NA,
12481,NA,
12482,NA,
12483,NA,
12484,NA,
12485,NA,
12486,NA,
12487,NA,
12488,NA,
12489,NA,
12490,NA,
12491,NA,
12492,NA,
12493,NA,
12494,NA,
12495,NA,
12496,9,WEST
12497,NA,
12498,NA,
12499,NA,
12500,103,ATLANTIC
12501,NA,
12502,NA,
12503,NA,MYRTLE AVE AND LAWRENCE
12504,NA,
12505,NA,
12506,NA,FLUSHING AND RYERSON AVE AIDERMAN 7 WARD
12507,NA,
12508,NA,
12509,NA,
12510,NA,
12511,NA,
12512,NA,
12513,NA,
12514,NA,AMITY AND COLUMBIA
12515,NA,LIVINGSTON
12516,NA,LIVINGSTON
12517,NA,
12518,NA,
12519,NA,
12520,NA,
12521,NA,
12522,NA,
12523,NA,
12524,NA,
12525,NA,
12526,NA,
12527,NA,
12528,NA,
12529,NA,
12530,NA,
12531,NA,
12532,NA,
12533,136,FULTON
12534,NA,
12535,121,GREENWICH
12536,NA,
12537,NA,
12538,NA,
12539,NA,
12540,NA,
12541,NA,MER S6 CEDAR
12542,NA,
12543,NA,
12544,NA,
12545,39,SOUTH
12546,NA,
12547,NA,JOHN
12548,NA,MER
12549,NA,MER
12550,NA,
12551,NA,
12552,NA,
12553,NA,
12554,NA,
12555,NA,
12556,NA,
12557,154,SOUTH
12558,159,MAIDEN LN
12559,233,WATER
12560,NA,
12561,175,PEARL
12562,NA,MER
12563,NA,
12564,NA,
12565,NA,
12566,NA,
12567,NA,
12568,NA,NATIONAL BANK
12569,38,SOUTH
12570,NA,
12571,NA,
12572,NA,
12573,NA,
12574,NA,
12575,NA,
12576,43,W STANTON ILLIAM M
12577,NA,
12578,NA,
12579,NA,
12580,174,FULTON
12581,NA,
12582,NA,R
12583,NA,
12584,NA,
12585,NA,
12586,NA,
12587,NA,
12588,NA,
12589,NA,
12590,NA,
12591,NA,
12592,NA,
12593,NA,
12594,NA,
12595,NA,
12596,NA,
12597,16,BEEKMAN
12598,NA,
12599,NA,
12600,NA,
12601,NA,
12602,NA,
12603,NA,
12604,NA,
12605,NA,
12606,NA,
12607,NA,
12608,NA,
12609,NA,
12610,NA,
12611,NA,
12612,NA,
12613,NA,
12614,NA,
12615,NA,
12616,NA,
12617,NA,
12618,NA,
12619,NA,
12620,NA,
12621,NA,
12622,NA,
12623,NA,22D
12624,NA,
12625,NA,
12626,NA,
12627,NA,
12628,NA,
12629,NA,CT
12630,NA,
12631,NA,
12632,NA,
12633,NA,
12634,38,JOHN
12635,NA,
12636,NA,
12637,37,BEAVER
12638,NA,
12639,NA,
12640,NA,
12641,NA,
12642,NA,
12643,NA,
12644,NA,
12645,NA,
12646,NA,
12647,NA,
12648,NA,
12649,NA,
12650,NA,
12651,57,FULTON
12652,NA,
12653,NA,
12654,110,FULTON
12655,72,WILLIAM
12656,NA,
12657,NA,
12658,NA,
12659,NA,FRONT
12660,NA,
12661,39,JOHN
12662,NA,FRONT
12663,NA,
12664,NA,
12665,NA,
12666,NA,
12667,NA,
12668,NA,
12669,NA,
12670,NA,
12671,NA,
12672,NA,
12673,NA,
12674,NA,
12675,NA,
12676,NA,ADAMS
12677,NA,
12678,NA,
12679,NA,
12680,NA,
12681,NA,
12682,NA,
12683,NA,
12684,26,JOHN
12685,NA,
12686,NA,
12687,NA,
12688,NA,
12689,NA,
12690,NA,
12691,NA,
12692,130,E ATLANTIC HENRY
12693,NA,
12694,NA,
12695,114,WALL
12696,NA,
12697,NA,
12698,9,MYRTLE
12699,70,LISPENARD
12700,NA,DOUGHTY
12701,NA,
12702,NA,
12703,NA,
12704,NA,
12705,27,NASSAU
12706,NA,
12707,NA,
12708,NA,
12709,NA,
12710,NA,
12711,NA,
12712,NA,
12713,NA,
12714,NA,BANK
12715,96,BEEKMAN
12716,NA,SOUTH AND BEEKMAN
12717,NA,
12718,NA,
12719,NA,
12720,NA,
12721,NA,
12722,NA,JAMES AND MARKET
12723,NA,
12724,NA,
12725,NA,
12726,67,WILLIAM
12727,NA,
12728,33,WALL
12729,NA,
12730,36,BROADWAY
12731,NA,
12732,36,BROADWAY
12733,31,BROAD
12734,NA,
12735,NA,
12736,NA,
12737,NA,
12738,NA,
12739,NA,
12740,NA,
12741,NA,
12742,107,BROAD
12743,NA,
12744,NA,
12745,NA,CAR L
12746,NA,
12747,NA,
12748,NA,
12749,NA,
12750,NA,
12751,NA,
12752,29,CEDAR
12753,NA,
12754,NA,
12755,NA,
12756,NA,
12757,NA,
12758,NA,
12759,NA,
12760,NA,COLUMBIA AND PRESIDENT
12761,NA,COLUMBIA AND PRESIDENT
12762,NA,
12763,NA,
12764,NA,
12765,NA,
12766,NA,
12767,3,PINE
12768,NA,
12769,NA,
12770,NA,
12771,NA,
12772,NA,
12773,NA,
12774,NA,
12775,NA,
12776,NA,
12777,NA,
12778,NA,
12779,NA,
12780,NA,FULTON MARKET
12781,1,GOTHIC ALY
12782,NA,
12783,NA,
12784,NA,
12785,NA,
12786,NA,
12787,NA,
12788,NA,
12789,NA,
12790,NA,
12791,NA,
12792,NA,
12793,NA,
12794,NA,ADAMS
12795,NA,
12796,NA,
12797,NA,
12798,NA,
12799,NA,BROOKLYN INDEPENDENT AND ORANGE AND FULTON
12800,NA,
12801,NA,
12802,233,PEARL
12803,NA,
12804,NA,
12805,NA,
12806,NA,
12807,45,FULTON
12808,NA,
12809,NA,
12810,NA,
12811,NA,
12812,NA,
12813,NA,
12814,NA,
12815,NA,IS MAIDEN LN
12816,NA,JOHNSON AND LAWRENCE
12817,NA,
12818,NA,
12819,NA,
12820,NA,
12821,NA,
12822,277,
12823,NA,
12824,NA,
12825,NA,
12826,NA,
12827,NA,
12828,NA,
12829,NA,
12830,NA,
12831,NA,
12832,295,PEARL
12833,97,MAIDEN LN
12834,NA,
12835,NA,
12836,NA,
12837,NA,
12838,NA,
12839,NA,
12840,236,FRONT
12841,NA,
12842,NA,
12843,NA,
12844,55,CEDAR
12845,124,BROADWAY
12846,NA,
12847,NA,
12848,NA,
12849,NA,
12850,NA,
12851,NA,
12852,NA,
12853,NA,JOHN AND WILLIAM
12854,189,BROADWAY
12855,38,MAIDEN LN
12856,NA,
12857,NA,
12858,NA,COLUMBIA AND PACIFIC
12859,NA,
12860,37,PINE
12861,NA,
12862,NA,
12863,NA,
12864,NA,
12865,NA,
12866,NA,
12867,NA,
12868,NA,
12869,NA,
12870,NA,
12871,NA,
12872,NA,
12873,NA,
12874,NA,
12875,NA,
12876,NA,
12877,NA,
12878,NA,ATLANTIC
12879,NA,
12880,29,SOUTH
12881,NA,
12882,NA,
12883,NA,
12884,NA,
12885,NA,
12886,32,SOULH
12887,NA,
12888,NA,
12889,5,WALL R
12890,NA,
12891,NA,
12892,57,FERRY
12893,104,JOHN
12894,NA,22D
12895,NA,
12896,NA,
12897,NA,
12898,NA,
12899,NA,
12900,NA,
12901,NA,
12902,NA,
12903,29,JAMES
12904,NA,
12905,NA,
12906,NA,
12907,NA,
12908,NA,
12909,NA,
12910,NA,
12911,NA,
12912,NA,
12913,NA,
12914,NA,
12915,NA,
12916,NA,BLOCK AND PUMP MAKER FOOT OF MAIN AND 23 WASHINGTON
12917,NA,
12918,NA,
12919,NA,
12920,NA,
12921,NA,
12922,NA,
12923,50,WEST
12924,NA,
12925,NA,ATLANTIC AND FURMAN
12926,NA,
12927,NA,
12928,NA,
12929,NA,
12930,NA,
12931,NA,
12932,NA,
12933,NA,
12934,NA,
12935,NA,
12936,NA,
12937,NA,
12938,NA,
12939,NA,ALT Y AND COUNSL R 299 FULTON
12940,NA,
12941,NA,
12942,NA,
12943,NA,
12944,NA,WATCR
12945,NA,
12946,68,FULTON
12947,66,FULTON
12948,NA,1 S TELLER MERCHANT BANK
12949,51,WALL
12950,NA,
12951,NA,CT OP CITY HALL
12952,NA,GOLD AND YORK
12953,NA,
12954,NA,
12955,NA,
12956,NA,
12957,NA,
12958,NA,
12959,10,FERRY
12960,NA,
12961,NA,
12962,NA,
12963,NA,
12964,NA,
12965,NA,FULTON MARKET AND FULTON AND HUDSON AVE
12966,NA,
12967,NA,
12968,NA,
12969,NA,
12970,4,LINDEN ROW FULTON
12971,NA,
12972,NA,
12973,NA,
12974,NA,
12975,NA,
12976,NA,
12977,NA,
12978,NA,
12979,57,WILLIAM
12980,NA,
12981,NA,
12982,NA,
12983,NA,
12984,NA,
12985,NA,
12986,NA,
12987,NA,
12988,NA,
12989,NA,
12990,NA,
12991,NA,
12992,NA,
12993,NA,
12994,NA,
12995,NA,
12996,NA,
12997,NA,
12998,NA,
12999,NA,
13000,NA,
13001,NA,
13002,NA,
13003,NA,
13004,NA,
13005,NA,
13006,NA,
13007,NA,
13008,NA,
13009,NA,
13010,NA,
13011,NA,
13012,NA,
13013,NA,
13014,NA,
13015,NA,
13016,NA,
13017,NA,
13018,NA,
13019,34,FULTON
13020,NA,
13021,NA,
13022,NA,
13023,NA,LAFAYETTE
13024,NA,
13025,NA,
13026,NA,
13027,79,MAIDEN LN
13028,NA,
13029,NA,
13030,NA,
13031,44,MAIDEN LN
13032,NA,
13033,NA,
13034,NA,
13035,NA,
13036,30,BROAD
13037,NA,
13038,NA,
13039,NA,
13040,NA,
13041,NA,
13042,NA,
13043,NA,
13044,NA,
13045,NA,
13046,NA,
13047,NA,
13048,NA,
13049,NA,
13050,NA,
13051,NA,
13052,NA,
13053,NA,
13054,NA,SLOAN SAMUELMER
13055,NA,
13056,25,WILLIAM
13057,NA,CUSTOM
13058,NA,
13059,NA,
13060,NA,
13061,NA,
13062,NA,
13063,NA,MER
13064,NA,
13065,NA,
13066,NA,
13067,NA,
13068,NA,
13069,NA,
13070,NA,
13071,NA,
13072,179,BROADWAY
13073,NA,
13074,NA,FULTON BANK
13075,NA,
13076,NA,
13077,NA,
13078,NA,
13079,NA,
13080,NA,
13081,NA,
13082,NA,
13083,NA,
13084,206,NASSAU
13085,NA,
13086,NA,
13087,NA,
13088,NA,
13089,NA,
13090,NA,
13091,NA,
13092,NA,
13093,NA,
13094,NA,
13095,NA,
13096,NA,
13097,NA,
13098,NA,
13099,NA,
13100,NA,
13101,NA,2U5 BROADWAY
13102,NA,
13103,NA,
13104,57,FULTON
13105,NA,
13106,NA,
13107,NA,
13108,NA,
13109,NA,
13110,NA,
13111,101,MIDDAGH
13112,NA,MER
13113,206,NASSAU
13114,NA,
13115,NA,
13116,NA,
13117,NA,
13118,NA,
13119,NA,
13120,NA,
13121,NA,
13122,NA,
13123,NA,
13124,NA,
13125,NA,
13126,NA,
13127,NA,
13128,NA,
13129,NA,
13130,NA,
13131,NA,
13132,NA,
13133,NA,
13134,NA,
13135,NA,
13136,NA,
13137,NA,
13138,NA,
13139,25,MAIDEN LN
13140,NA,
13141,NA,
13142,NA,
13143,NA,
13144,105,JOHN
13145,NA,
13146,108,CONCORD
13147,NA,
13148,NA,
13149,NA,
13150,NA,
13151,247,PEARL
13152,NA,
13153,NA,
13154,54,FRONT
13155,NA,
13156,NA,
13157,NA,
13158,NA,SCHERMERHORN
13159,NA,
13160,NA,
13161,NA,
13162,NA,
13163,NA,
13164,NA,
13165,50,MAIDEN LN 7
13166,NA,PRESIDENT
13167,NA,
13168,NA,
13169,NA,MILITARY EQUIPMENT MANF R
13170,NA,
13171,NA,
13172,NA,
13173,13,PRINCEN JOHNSON SURROGATE OFFICE CITY HALL
13174,NA,
13175,NA,
13176,11,STONE
13177,NA,
13178,NA,
13179,NA,
13180,NA,
13181,NA,
13182,NA,
13183,NA,
13184,NA,COUNSELLOR AND ATTORNEY CITY HALL 229 FULTON
13185,NA,
13186,NA,
13187,NA,
13188,NA,
13189,216,WILLIAM
13190,NA,
13191,NA,
13192,NA,
13193,NA,
13194,NA,
13195,NA,
13196,NA,
13197,NA,
13198,NA,
13199,NA,
13200,NA,
13201,NA,
13202,63,FRONT
13203,86,FULTON
13204,NA,
13205,NA,
13206,NA,
13207,NA,
13208,NA,
13209,NA,
13210,45,LIBERTY
13211,NA,
13212,NA,
13213,NA,
13214,NA,
13215,NA,
13216,NA,
13217,NA,
13218,NA,
13219,NA,
13220,NA,
13221,NA,
13222,NA,
13223,NA,
13224,NA,
13225,NA,
13226,NA,
13227,NA,
13228,NA,
13229,NA,
13230,NA,
13231,NA,
13232,NA,
13233,NA,
13234,NA,
13235,NA,
13236,NA,
13237,NA,
13238,NA,
13239,NA,
13240,NA,
13241,NA,
13242,NA,
13243,NA,
13244,NA,
13245,NA,
13246,NA,
13247,NA,
13248,294,PEARL
13249,NA,CARLTON
13250,NA,
13251,NA,
13252,NA,
13253,NA,
13254,NA,
13255,NA,
13256,NA,
13257,NA,
13258,NA,
13259,NA,
13260,NA,
13261,NA,
13262,NA,
13263,NA,
13264,NA,
13265,NA,
13266,NA,
13267,NA,
13268,50,MAIDEN LN
13269,NA,
13270,NA,
13271,NA,
13272,NA,
13273,NA,
13274,216,WILLIAM
13275,202,FULTON
13276,NA,
13277,NA,
13278,NA,
13279,NA,
13280,NA,SACKETT AND COLUMBIA
13281,NA,
13282,NA,
13283,NA,
13284,NA,
13285,NA,
13286,NA,
13287,NA,
13288,NA,
13289,NA,
13290,NA,
13291,NA,
13292,NA,
13293,NA,
13294,NA,
13295,NA,
13296,NA,
13297,NA,
13298,NA,L I BANK
13299,104,PEARL
13300,NA,
13301,NA,
13302,NA,
13303,NA,
13304,204,FULTON AND 261 GRAND
13305,NA,
13306,NA,
13307,NA,
13308,NA,FULTON MARKET
13309,NA,
13310,206,NASSAU
13311,NA,
13312,NA,
13313,NA,
13314,NA,
13315,NA,
13316,NA,
13317,NA,
13318,NA,
13319,NA,
13320,NA,
13321,NA,
13322,NA,
13323,91,WALL
13324,NA,
13325,NA,
13326,NA,
13327,NA,
13328,NA,HOWARD 40 MAIN AND WATER AND LIVERY STABLE 76 WATER
13329,NA,
13330,NA,
13331,NA,
13332,NA,
13333,165,FULTON
13334,NA,
13335,NA,
13336,NA,
13337,NA,
13338,NA,
13339,NA,
13340,NA,SON AVE
13341,149,MYRTLE AVE
13342,NA,
13343,NA,
13344,NA,
13345,NA,
13346,NA,
13347,9,MONTAGUE HALL CT
13348,NA,
13349,35,ANN
13350,NA,
13351,NA,
13352,NA,
13353,NA,
13354,123,WILLIAM
13355,247,PEARL
13356,NA,
13357,NA,
13358,NA,
13359,NA,MERCHANT42 BEAVER
13360,169,PEARL
13361,NA,
13362,NA,
13363,NA,
13364,18,FULTON
13365,NA,
13366,NA,
13367,NA,
13368,NA,
13369,NA,
13370,31,FULTON
13371,NA,
13372,NA,
13373,NA,
13374,NA,
13375,NA,
13376,NA,
13377,NA,
13378,NA,
13379,5,S COENTIE SLIP
13380,114,BROAD
13381,NA,
13382,5,COENTIES SLIP
13383,10,OLD SLIP
13384,NA,
13385,NA,
13386,NA,
13387,NA,
13388,NA,
13389,NA,AGENT OFFICE 10 BRG
13390,NA,
13391,NA,
13392,NA,
13393,NA,
13394,NA,
13395,NA,
13396,NA,
13397,NA,
13398,NA,
13399,NA,
13400,NA,
13401,NA,
13402,NA,SOUTH BROOKLYN PRESBYTERIAN CH
13403,105,WATER
13404,NA,
13405,NA,
13406,7,DEPEYSTER
13407,NA,
13408,NA,
13409,NA,ATLANTIC DOCK
13410,NA,
13411,NA,
13412,NA,
13413,NA,PLYMOUTH AND BRG
13414,NA,
13415,NA,
13416,32,LIBERTY
13417,NA,
13418,NA,GOLD PEA MANUF AND 2 MAIDEN LN
13419,NA,
13420,23,WATER
13421,NA,D D PASTOR 2D PRESBYTERIAN CH
13422,NA,
13423,NA,
13424,NA,
13425,NA,
13426,NA,
13427,NA,MER
13428,NA,
13429,NA,
13430,NA,
13431,18,MAIDEN LN
13432,NA,IS MAIDEN JANE
13433,NA,
13434,NA,
13435,NA,PANAMA RAILROAD CO 78 BROADWAY
13436,NA,
13437,NA,
13438,NA,
13439,NA,
13440,NA,
13441,NA,
13442,NA,
13443,NA,
13444,NA,
13445,NA,MER
13446,3,FRONT
13447,NA,
13448,18,DUTCH
13449,NA,
13450,NA,
13451,NA,CITY BANK
13452,NA,
13453,NA,
13454,NA,
13455,NA,
13456,76,BROAD
13457,NA,
13458,NA,
13459,119,MAIDEN LN
13460,NA,
13461,NA,
13462,NA,
13463,NA,
13464,51,EXCHANGE PL
13465,NA,
13466,NA,
13467,NA,
13468,NA,
13469,NA,
13470,233,PEARL
13471,NA,
13472,NA,
13473,NA,
13474,NA,
13475,NA,
13476,NA,
13477,NA,
13478,NA,
13479,NA,
13480,NA,
13481,NA,
13482,NA,
13483,NA,
13484,NA,
13485,NA,
13486,NA,
13487,41,SOUTH WILLIAM
13488,NA,
13489,43,FULTON
13490,NA,FULTON MARKET
13491,NA,
13492,NA,
13493,NA,
13494,NA,
13495,NA,
13496,NA,
13497,NA,
13498,NA,
13499,NA,
13500,81,FRONT
13501,81,FRONT
13502,NA,
13503,NA,ATTORNEY AT LAW AND COMMISSIONER OF DEEDS FREEMAN BUILDINGS 291 FULTON
13504,NA,
13505,NA,
13506,NA,
13507,NA,
13508,NA,
13509,NA,
13510,NA,WASHINGTON S AND VESEY
13511,NA,
13512,8,CEDAR
13513,8,CEDAR
13514,8,CEDAR
13515,NA,
13516,NA,
13517,NA,
13518,NA,
13519,25,WALL
13520,39,BROADWAY
13521,NA,
13522,NA,
13523,NA,
13524,NA,
13525,NA,
13526,NA,S PETER CHURCH
13527,NA,
13528,NA,
13529,130,ATLANTIC
13530,NA,
13531,107,BROAD
13532,NA,WARREN
13533,NA,
13534,NA,
13535,NA,
13536,155,PEARL
13537,NA,
13538,NA,
13539,NA,
13540,NA,
13541,NA,
13542,16,CLIFF
13543,NA,
13544,NA,
13545,NA,
13546,305,PEARL
13547,NA,JOHNSON AND MYRTLE AVE
13548,NA,
13549,NA,
13550,NA,
13551,NA,
13552,1,TILLARY
13553,NA,
13554,NA,
13555,101,BROAD
13556,NA,
13557,NA,
13558,NA,
13559,NA,
13560,NA,
13561,109,WALL
13562,NA,
13563,NA,
13564,NA,
13565,NA,
13566,NA,MER
13567,NA,
13568,207,PEARL
13569,NA,
13570,NA,
13571,NA,
13572,77,SANDS
13573,NA,FREEMAN BUILDINGS 291 FULTON
13574,81,DEY
13575,NA,
13576,NA,
13577,NA,
13578,NA,
13579,NA,
13580,71,EXCHANGE PL
13581,NA,
13582,NA,
13583,NA,
13584,NA,
13585,NA,
13586,NA,
13587,NA,
13588,245,PEARL
13589,NA,
13590,NA,
13591,NA,
13592,NA,
13593,NA,
13594,NA,
13595,162,FULTON
13596,NA,
13597,NA,
13598,NA,
13599,NA,
13600,NA,
13601,NA,
13602,NA,
13603,12,PINE
13604,NA,
13605,NA,
13606,NA,
13607,NA,
13608,NA,
13609,NA,
13610,NA,
13611,NA,
13612,162,FULTON 244 BRG
13613,28,LIBERTY
13614,NA,
13615,NA,
13616,NA,
13617,NA,
13618,NA,
13619,NA,
13620,NA,
13621,NA,
13622,NA,
13623,203,JAY
13624,NA,
13625,NA,
13626,NA,
13627,NA,
13628,NA,
13629,NA,
13630,277,FULTON JUNC WASHINGTON
13631,105,AND 107 CT
13632,NA,
13633,NA,
13634,132,AND 134 FULTON
13635,NA,
13636,NA,
13637,NA,
13638,NA,
13639,NA,
13640,NA,
13641,NA,
13642,NA,
13643,NA,
13644,NA,
13645,NA,
13646,NA,
13647,NA,
13648,NA,
13649,NA,ATTORNEY AND COMMISSIONER OF DEEDS 3 FRONT
13650,NA,
13651,NA,
13652,NA,
13653,NA,
13654,NA,FULTON AND ORANGE
13655,NA,
13656,NA,
13657,NA,CLASSON
13658,NA,
13659,NA,
13660,NA,
13661,NA,
13662,NA,
13663,31,FULTON
13664,NA,
13665,NA,
13666,NA,
13667,NA,
13668,NA,
13669,NA,
13670,NA,
13671,NA,
13672,NA,
13673,NA,
13674,NA,
13675,NA,
13676,NA,
13677,NA,
13678,NA,
13679,NA,
13680,NA,
13681,NA,
13682,NA,
13683,NA,
13684,NA,
13685,NA,
13686,NA,
13687,NA,
13688,NA,
13689,37,WATER
13690,246,FRONT
13691,NA,
13692,85,WILLIAM
13693,NA,
13694,NA,CH OF THE PILGRIMS
13695,NA,
13696,NA,
13697,NA,
13698,25,FULTON
13699,NA,
13700,23,FULTON
13701,262,PEARL
13702,NA,
13703,NA,
13704,14,CORTLANDT
13705,NA,
13706,NA,
13707,NA,
13708,NA,
13709,NA,
13710,NA,
13711,NA,
13712,NA,
13713,72,WALL
13714,NA,WIRE MANUF R 110 JOHN
13715,NA,
13716,NA,
13717,NA,
13718,54,WALL
13719,NA,
13720,NA,
13721,NA,SOUTH
13722,24,CEDAR
13723,NA,
13724,NA,
13725,NA,
13726,NA,
13727,NA,
13728,NA,
13729,NA,
13730,NA,HENRY AND PINEAPPLE
13731,NA,
13732,NA,
13733,139,ATLANTIC
13734,NA,
13735,NA,
13736,NA,
13737,NA,
13738,NA,
13739,NA,
13740,NA,FRONT
13741,NA,
13742,NA,
13743,NA,
13744,NA,
13745,NA,N V
13746,NA,
13747,NA,
13748,NA,
13749,NA,
13750,NA,
13751,66,WALL
13752,NA,
13753,NA,
13754,NA,
13755,NA,CITY BANK
13756,28,PLATT
13757,NA,
13758,NA,
13759,219,FRONT
13760,NA,
13761,NA,CITY HALL
13762,NA,
13763,NA,
13764,23,MARKET
13765,NA,
13766,NA,
13767,NA,
13768,NA,
13769,NA,
13770,NA,
13771,NA,
13772,NA,BRG AND PLYMOUTH
13773,NA,
13774,NA,BRG
13775,NA,
13776,NA,LIVINGSTON AND HOYT
13777,NA,
13778,NA,
13779,NA,
13780,NA,
13781,NA,
13782,NA,
13783,NA,
13784,NA,
13785,NA,
13786,NA,
13787,NA,
13788,NA,
13789,NA,
13790,NA,
13791,NA,
13792,NA,VANDERBILT
13793,NA,
13794,NA,
13795,NA,
13796,NA,
13797,NA,
13798,NA,
13799,NA,
13800,NA,PARK
13801,NA,
13802,NA,
13803,NA,
13804,NA,
13805,NA,
13806,NA,
13807,NA,
13808,NA,
13809,NA,
13810,NA,
13811,9,WATER
13812,NA,
13813,NA,INSURANCE CO
13814,NA,
13815,NA,
13816,NA,
13817,70,FULTON
13818,NA,
13819,NA,
13820,71,FULTON
13821,NA,
13822,NA,OXFORD AND FULTON AVE BUYDAM ANNE
13823,NA,
13824,NA,
13825,NA,
13826,NA,
13827,108,WEST
13828,NA,
13829,NA,
13830,NA,18 AND 3D AVE GOWANUS
13831,NA,
13832,NA,
13833,NA,
13834,10,1 MYRTLE AVE
13835,NA,
13836,NA,
13837,NA,
13838,NA,
13839,NA,
13840,NA,
13841,NA,
13842,NA,
13843,NA,
13844,NA,
13845,NA,
13846,NA,
13847,NA,
13848,NA,
13849,NA,
13850,NA,
13851,NA,
13852,NA,
13853,NA,
13854,NA,
13855,NA,
13856,NA,
13857,NA,
13858,NA,
13859,NA,
13860,NA,
13861,NA,
13862,NA,
13863,NA,
13864,NA,
13865,NA,
13866,NA,
13867,NA,
13868,NA,
13869,NA,
13870,NA,
13871,NA,
13872,NA,
13873,NA,
13874,NA,
13875,NA,
13876,8,FULTON
13877,NA,
13878,NA,
13879,29,LIBERTY AND 24 MAIDEN LN
13880,NA,MER
13881,82,PINE
13882,NA,R
13883,NA,
13884,NA,
13885,NA,
13886,NA,
13887,60,PINE
13888,NA,TNER
13889,NA,
13890,NA,
13891,NA,
13892,NA,
13893,NA,
13894,NA,
13895,NA,
13896,NA,
13897,NA,
13898,NA,
13899,NA,
13900,NA,
13901,NA,
13902,NA,
13903,NA,
13904,NA,
13905,NA,
13906,NA,
13907,NA,
13908,NA,
13909,NA,
13910,NA,
13911,NA,
13912,NA,
13913,155,MAIDEN LN
13914,NA,
13915,NA,
13916,NA,
13917,NA,
13918,NA,
13919,93,WALL
13920,NA,
13921,NA,
13922,NA,
13923,NA,
13924,16,CORTLANDT
13925,NA,
13926,NA,
13927,NA,
13928,NA,
13929,NA,
13930,NA,
13931,NA,SHIPPING MERCHANT86 SOUTH
13932,NA,
13933,NA,
13934,NA,
13935,NA,
13936,NA,WYCKOFF
13937,NA,
13938,NA,
13939,NA,MER
13940,NA,
13941,NA,
13942,NA,
13943,NA,
13944,NA,
13945,NA,
13946,NA,
13947,NA,
13948,175,WATER
13949,NA,
13950,NA,
13951,NA,
13952,45,CEDAR
13953,NA,
13954,NA,
13955,NA,
13956,NA,
13957,NA,
13958,NA,
13959,NA,
13960,NA,
13961,NA,
13962,NA,
13963,45,CEDAR
13964,NA,
13965,NA,
13966,NA,
13967,52,MAIN
