"","hn_1","best_match","street_type","base_function","suffix_true","both_true"
"112",NA,"","ST",NA,NA,NA
"113",NA,"","ST",NA,NA,NA
"114",NA,"","ST",NA,NA,NA
"115",NA,"","ST",NA,NA,NA
"116",NA,"","ST",NA,NA,NA
"117",NA,"","ST",NA,NA,NA
"118",NA,"","ST",NA,NA,NA
"119",NA,"","ST",NA,NA,NA
"120",NA,"","ST",NA,NA,NA
"121",NA,"Y","ST","Y ST","Y ST","Y ST"
"122",NA,"","ST",NA,NA,NA
"123",NA,"","ST",NA,NA,NA
"124",NA,"","ST",NA,NA,NA
"125",NA,"","ST",NA,NA,NA
"126",NA,"","ST",NA,NA,NA
"127",NA,"AMITY","ST","AMITY ST","AMITY ST","AMITY ST"
"128",NA,"","ST",NA,NA,NA
"129",NA,"","ST",NA,NA,NA
"130",NA,"","ST",NA,NA,NA
"131",NA,"","ST",NA,NA,NA
"132",NA,"","ST",NA,NA,NA
"133",NA,"","ST",NA,NA,NA
"134",257,"PEARL","ST","257 PEARL ST","257 PEARL ST","257 PEARL ST"
"135",NA,"","ST",NA,NA,NA
"136",NA,"","ST",NA,NA,NA
"137",63,"ATLANTIC","ST","63 ATLANTIC ST","63 ATLANTIC ST","63 ATLANTIC ST"
"138",63,"ATLANTIC","ST","63 ATLANTIC ST","63 ATLANTIC ST","63 ATLANTIC ST"
"139",NA,"","ST",NA,NA,NA
"140",NA,"","ST",NA,NA,NA
"141",NA,"","ST",NA,NA,NA
"142",NA,"S ALY","ALY","S ALY","S ALY","S ALY"
"143",NA,"Y","ST","Y ST","Y ST","Y ST"
"144",NA,"","ST",NA,NA,NA
"145",NA,"","ST",NA,NA,NA
"146",NA,"","ST",NA,NA,NA
"147",NA,"","ST",NA,NA,NA
"148",NA,"","ST",NA,NA,NA
"149",NA,"","ST",NA,NA,NA
"150",NA,"TALMAN","ST","TALMAN ST","TALMAN ST","TALMAN ST"
"151",NA,"","ST",NA,NA,NA
"152",275,"BROADWAY","AVE","275 BROADWAY AVE","275 BROADWAY AVE","275 BROADWAY AVE"
"153",262,"FULTON","ST","262 FULTON ST","262 FULTON ST","262 FULTON ST"
"154",NA,"","ST",NA,NA,NA
"155",NA,"","ST",NA,NA,NA
"156",NA,"","ST",NA,NA,NA
"157",NA,"","ST",NA,NA,NA
"158",NA,"","ST",NA,NA,NA
"159",NA,"","ST",NA,NA,NA
"160",NA,"","ST",NA,NA,NA
"161",NA,"FULTON","ST","FULTON ST","FULTON ST","FULTON ST"
"162",NA,"","ST",NA,NA,NA
"163",150,"FRONT","ST","150 FRONT ST","150 FRONT ST","150 FRONT ST"
"164",NA,"FULTON AVE","AVE","FULTON AVE","FULTON AVE","FULTON AVE"
"165",NA,"","ST",NA,NA,NA
"166",10,"OLD SLIP","SLIP","10 OLD SLIP","10 OLD SLIP","10 OLD SLIP"
"167",NA,"","ST",NA,NA,NA
"168",NA,"","ST",NA,NA,NA
"169",NA,"","ST",NA,NA,NA
"170",NA,"","ST",NA,NA,NA
"171",NA,"","ST",NA,NA,NA
"172",NA,"","ST",NA,NA,NA
"173",NA,"","ST",NA,NA,NA
"174",NA,"","ST",NA,NA,NA
"175",NA,"","ST",NA,NA,NA
"176",NA,"","ST",NA,NA,NA
"177",NA,"SPRUCE","ST","SPRUCE ST","SPRUCE ST","SPRUCE ST"
"178",NA,"","ST",NA,NA,NA
"179",NA,"","ST",NA,NA,NA
"180",NA,"","ST",NA,NA,NA
"181",NA,"","ST",NA,NA,NA
"182",NA,"","ST",NA,NA,NA
"183",NA,"","ST",NA,NA,NA
"184",NA,"","ST",NA,NA,NA
"185",NA,"","ST",NA,NA,NA
"186",NA,"","ST",NA,NA,NA
"187",NA,"","ST",NA,NA,NA
"188",NA,"","ST",NA,NA,NA
"189",NA,"","ST",NA,NA,NA
"190",NA,"","ST",NA,NA,NA
"191",NA,"","ST",NA,NA,NA
"192",NA,"","ST",NA,NA,NA
"193",NA,"TISON","ST","TISON ST","TISON ST","TISON ST"
"194",31,"BROAD","ST","31 BROAD ST","31 BROAD ST","31 BROAD ST"
"195",NA,"","ST",NA,NA,NA
"196",NA,"","ST",NA,NA,NA
"197",NA,"","ST",NA,NA,NA
"198",NA,"","ST",NA,NA,NA
"199",NA,"FURMAN AND STATE","ST","FURMAN AND STATE ST","FURMAN AND STATE ST","FURMAN AND STATE ST"
"200",222,"PEARL","ST","222 PEARL ST","222 PEARL ST","222 PEARL ST"
"201",NA,"29 GOWANUS","ST","29 GOWANUS ST","29TH GOWANUS ST","29TH GOWANUS ST"
"202",NA,"","ST",NA,NA,NA
"203",NA,"","ST",NA,NA,NA
"204",NA,"","ST",NA,NA,NA
"205",NA,"","ST",NA,NA,NA
"206",195,"WASHINGTON","ST","195 WASHINGTON ST","195 WASHINGTON ST","195 WASHINGTON ST"
"207",102,"FRONT","ST","102 FRONT ST","102 FRONT ST","102 FRONT ST"
"208",NA,"","ST",NA,NA,NA
"209",81,"WATER","ST","81 WATER ST","81 WATER ST","81 WATER ST"
"210",NA,"","ST",NA,NA,NA
"211",NA,"","ST",NA,NA,NA
"212",NA,"","ST",NA,NA,NA
"213",NA,"","ST",NA,NA,NA
"214",NA,"","ST",NA,NA,NA
"215",NA,"","ST",NA,NA,NA
"216",NA,"","ST",NA,NA,NA
"217",NA,"","ST",NA,NA,NA
"218",NA,"","ST",NA,NA,NA
"219",NA,"","ST",NA,NA,NA
"220",NA,"","ST",NA,NA,NA
"221",NA,"","ST",NA,NA,NA
"222",NA,"","ST",NA,NA,NA
"223",NA,"","ST",NA,NA,NA
"224",NA,"","ST",NA,NA,NA
"225",NA,"","ST",NA,NA,NA
"226",NA,"","ST",NA,NA,NA
"227",NA,"","ST",NA,NA,NA
"228",NA,"","ST",NA,NA,NA
"229",NA,"","ST",NA,NA,NA
"230",NA,"","ST",NA,NA,NA
"231",NA,"","ST",NA,NA,NA
"232",NA,"","ST",NA,NA,NA
"233",NA,"","ST",NA,NA,NA
"234",NA,"","ST",NA,NA,NA
"235",NA,"","ST",NA,NA,NA
"236",NA,"","ST",NA,NA,NA
"237",NA,"","ST",NA,NA,NA
"238",NA,"","ST",NA,NA,NA
"239",NA,"","ST",NA,NA,NA
"240",NA,"","ST",NA,NA,NA
"241",NA,"","ST",NA,NA,NA
"242",62,"STATE","ST","62 STATE ST","62 STATE ST","62 STATE ST"
"243",NA,"","ST",NA,NA,NA
"244",NA,"","ST",NA,NA,NA
"245",NA,"","ST",NA,NA,NA
"246",NA,"","ST",NA,NA,NA
"247",NA,"","ST",NA,NA,NA
"248",11,"WATER","ST","11 WATER ST","11 WATER ST","11 WATER ST"
"249",NA,"","ST",NA,NA,NA
"250",NA,"","ST",NA,NA,NA
"251",NA,"","ST",NA,NA,NA
"252",NA,"","ST",NA,NA,NA
"253",NA,"CT","ST","CT ST","CT ST","CT ST"
"254",32,"FRONT","ST","32 FRONT ST","32 FRONT ST","32 FRONT ST"
"255",NA,"","ST",NA,NA,NA
"256",NA,"","ST",NA,NA,NA
"257",NA,"","ST",NA,NA,NA
"258",NA,"","ST",NA,NA,NA
"259",NA,"","ST",NA,NA,NA
"260",26,"FULTON","ST","26 FULTON ST","26 FULTON ST","26 FULTON ST"
"261",NA,"","ST",NA,NA,NA
"262",NA,"","ST",NA,NA,NA
"263",NA,"","ST",NA,NA,NA
"264",NA,"","ST",NA,NA,NA
"265",NA,"","ST",NA,NA,NA
"266",NA,"","ST",NA,NA,NA
"267",NA,"","ST",NA,NA,NA
"268",NA,"","ST",NA,NA,NA
"269",NA,"","ST",NA,NA,NA
"270",NA,"","ST",NA,NA,NA
"271",NA,"","ST",NA,NA,NA
"272",NA,"","ST",NA,NA,NA
"273",NA,"","ST",NA,NA,NA
"274",NA,"POPLAR","ST","POPLAR ST","POPLAR ST","POPLAR ST"
"275",NA,"","ST",NA,NA,NA
"276",NA,"","ST",NA,NA,NA
"277",NA,"","ST",NA,NA,NA
"278",NA,"","ST",NA,NA,NA
"279",NA,"","ST",NA,NA,NA
"280",NA,"","ST",NA,NA,NA
"281",NA,"FLUSHING AND AND KENT AVE","AVE","FLUSHING AND AND KENT AVE","FLUSHING AND AND KENT AVE","FLUSHING AND AND KENT AVE"
"282",NA,"","ST",NA,NA,NA
"283",NA,"","ST",NA,NA,NA
"284",NA,"","ST",NA,NA,NA
"285",NA,"","ST",NA,NA,NA
"286",NA,"","ST",NA,NA,NA
"287",NA,"","ST",NA,NA,NA
"288",NA,"","ST",NA,NA,NA
"289",NA,"","ST",NA,NA,NA
"290",NA,"","ST",NA,NA,NA
"291",NA,"","ST",NA,NA,NA
"292",NA,"","ST",NA,NA,NA
"293",1,"JOHNS LN","LN","1 JOHNS LN","1 JOHNS LN","1 JOHNS LN"
"294",NA,"","ST",NA,NA,NA
"295",NA,"","ST",NA,NA,NA
"296",NA,"","ST",NA,NA,NA
"297",NA,"","ST",NA,NA,NA
"298",NA,"","ST",NA,NA,NA
"299",NA,"","ST",NA,NA,NA
"300",NA,"","ST",NA,NA,NA
"301",NA,"","ST",NA,NA,NA
"302",NA,"","ST",NA,NA,NA
"303",NA,"","ST",NA,NA,NA
"304",NA,"","ST",NA,NA,NA
"305",123,"ATLANTIC","ST","123 ATLANTIC ST","123 ATLANTIC ST","123 ATLANTIC ST"
"306",NA,"","ST",NA,NA,NA
"307",NA,"","ST",NA,NA,NA
"308",NA,"","ST",NA,NA,NA
"309",NA,"","ST",NA,NA,NA
"310",NA,"","ST",NA,NA,NA
"311",NA,"COLUMBIA","ST","COLUMBIA ST","COLUMBIA ST","COLUMBIA ST"
"312",NA,"","ST",NA,NA,NA
"313",NA,"","ST",NA,NA,NA
"314",NA,"","ST",NA,NA,NA
"315",NA,"","ST",NA,NA,NA
"316",NA,"","ST",NA,NA,NA
"317",274,"PEARL","ST","274 PEARL ST","274 PEARL ST","274 PEARL ST"
"318",NA,"","ST",NA,NA,NA
"319",NA,"","ST",NA,NA,NA
"320",NA,"","ST",NA,NA,NA
"321",NA,"","ST",NA,NA,NA
"322",NA,"","ST",NA,NA,NA
"323",NA,"","ST",NA,NA,NA
"324",NA,"","ST",NA,NA,NA
"325",NA,"","ST",NA,NA,NA
"326",NA,"","ST",NA,NA,NA
"327",NA,"","ST",NA,NA,NA
"328",NA,"","ST",NA,NA,NA
"329",NA,"","ST",NA,NA,NA
"330",NA,"","ST",NA,NA,NA
"331",NA,"","ST",NA,NA,NA
"332",NA,"","ST",NA,NA,NA
"333",NA,"","ST",NA,NA,NA
"334",NA,"KENT ALY","ALY","KENT ALY","KENT ALY","KENT ALY"
"335",NA,"","ST",NA,NA,NA
"336",NA,"","ST",NA,NA,NA
"337",NA,"","ST",NA,NA,NA
"338",NA,"","ST",NA,NA,NA
"339",NA,"","ST",NA,NA,NA
"340",NA,"","ST",NA,NA,NA
"341",NA,"","ST",NA,NA,NA
"342",NA,"COLUMBIA AND CONGRESS","ST","COLUMBIA AND CONGRESS ST","COLUMBIA AND CONGRESS ST","COLUMBIA AND CONGRESS ST"
"343",NA,"","ST",NA,NA,NA
"344",NA,"","ST",NA,NA,NA
"345",NA,"","ST",NA,NA,NA
"346",36,"FERRY","ST","36 FERRY ST","36 FERRY ST","36 FERRY ST"
"347",NA,"","ST",NA,NA,NA
"348",NA,"","ST",NA,NA,NA
"349",NA,"","ST",NA,NA,NA
"350",NA,"","ST",NA,NA,NA
"351",NA,"","ST",NA,NA,NA
"352",NA,"","ST",NA,NA,NA
"353",NA,"","ST",NA,NA,NA
"354",NA,"","ST",NA,NA,NA
"355",NA,"","ST",NA,NA,NA
"356",40,"NEW","ST","40 NEW ST","40 NEW ST","40 NEW ST"
"357",NA,"MERCHANT","ST","MERCHANT ST","MERCHANT ST","MERCHANT ST"
"358",NA,"","ST",NA,NA,NA
"359",NA,"","ST",NA,NA,NA
"360",NA,"HAT AND FUR STORE 199 FULTON","ST","HAT AND FUR STORE 199 FULTON ST","HAT AND FUR STORE 199TH FULTON ST","HAT AND FUR STORE 199TH FULTON ST"
"361",NA,"CRANBERRY","ST","CRANBERRY ST","CRANBERRY ST","CRANBERRY ST"
"362",NA,"Y","ST","Y ST","Y ST","Y ST"
"363",NA,"ORANGE","ST","ORANGE ST","ORANGE ST","ORANGE ST"
"364",NA,"","ST",NA,NA,NA
"365",NA,"","ST",NA,NA,NA
"366",NA,"","ST",NA,NA,NA
"367",NA,"","ST",NA,NA,NA
"368",NA,"","ST",NA,NA,NA
"369",NA,"","ST",NA,NA,NA
"370",NA,"","ST",NA,NA,NA
"371",NA,"","ST",NA,NA,NA
"372",NA,"","ST",NA,NA,NA
"373",NA,"","ST",NA,NA,NA
"374",NA,"","ST",NA,NA,NA
"375",NA,"","ST",NA,NA,NA
"376",NA,"","ST",NA,NA,NA
"377",NA,"","ST",NA,NA,NA
"378",NA,"","ST",NA,NA,NA
"379",NA,"","ST",NA,NA,NA
"380",NA,"","ST",NA,NA,NA
"381",NA,"","ST",NA,NA,NA
"382",NA,"","ST",NA,NA,NA
"383",NA,"","ST",NA,NA,NA
"384",232,"FULTON","ST","232 FULTON ST","232 FULTON ST","232 FULTON ST"
"385",NA,"","ST",NA,NA,NA
"386",79,"PEARL","ST","79 PEARL ST","79 PEARL ST","79 PEARL ST"
"387",NA,"","ST",NA,NA,NA
"388",NA,"PRINCE","ST","PRINCE ST","PRINCE ST","PRINCE ST"
"389",NA,"WATER AND FULTON","ST","WATER AND FULTON ST","WATER AND FULTON ST","WATER AND FULTON ST"
"390",NA,"","ST",NA,NA,NA
"391",NA,"FULTON FERRY","ST","FULTON FERRY ST","FULTON FERRY ST","FULTON FERRY ST"
"392",NA,"","ST",NA,NA,NA
"393",NA,"","ST",NA,NA,NA
"394",NA,"","ST",NA,NA,NA
"395",NA,"","ST",NA,NA,NA
"396",NA,"","ST",NA,NA,NA
"397",NA,"","ST",NA,NA,NA
"398",NA,"","ST",NA,NA,NA
"399",NA,"","ST",NA,NA,NA
"400",60,"CHERRY","ST","60 CHERRY ST","60 CHERRY ST","60 CHERRY ST"
"401",NA,"","ST",NA,NA,NA
"402",NA,"","ST",NA,NA,NA
"403",NA,"","ST",NA,NA,NA
"404",NA,"","ST",NA,NA,NA
"405",NA,"","ST",NA,NA,NA
"406",NA,"","ST",NA,NA,NA
"407",NA,"","ST",NA,NA,NA
"408",NA,"","ST",NA,NA,NA
"409",NA,"","ST",NA,NA,NA
"410",NA,"","ST",NA,NA,NA
"411",NA,"","ST",NA,NA,NA
"412",NA,"","ST",NA,NA,NA
"413",NA,"","ST",NA,NA,NA
"414",NA,"","ST",NA,NA,NA
"415",NA,"","ST",NA,NA,NA
"416",NA,"SANDS AND PEARL","ST","SANDS AND PEARL ST","SANDS AND PEARL ST","SANDS AND PEARL ST"
"417",NA,"PHOENIX BANK","ST","PHOENIX BANK ST","PHOENIX BANK ST","PHOENIX BANK ST"
"418",NA,"DOUGHTY","ST","DOUGHTY ST","DOUGHTY ST","DOUGHTY ST"
"419",106,"MURRAY","ST","106 MURRAY ST","106 MURRAY ST","106 MURRAY ST"
"420",NA,"","ST",NA,NA,NA
"421",NA,"","ST",NA,NA,NA
"422",NA,"","ST",NA,NA,NA
"423",NA,"","ST",NA,NA,NA
"424",NA,"","ST",NA,NA,NA
"425",NA,"","ST",NA,NA,NA
"426",NA,"","ST",NA,NA,NA
"427",42,"N FULTON","ST","42 N FULTON ST","42 N FULTON ST","42 N FULTON ST"
"428",NA,"","ST",NA,NA,NA
"429",NA,"","ST",NA,NA,NA
"430",NA,"","ST",NA,NA,NA
"431",NA,"","ST",NA,NA,NA
"432",NA,"","ST",NA,NA,NA
"433",NA,"","ST",NA,NA,NA
"434",NA,"","ST",NA,NA,NA
"435",NA,"","ST",NA,NA,NA
"436",NA,"DEGRAW","ST","DEGRAW ST","DEGRAW ST","DEGRAW ST"
"437",NA,"","ST",NA,NA,NA
"438",NA,"","ST",NA,NA,NA
"439",NA,"","ST",NA,NA,NA
"440",NA,"","ST",NA,NA,NA
"441",NA,"","ST",NA,NA,NA
"442",59,"PEARL","ST","59 PEARL ST","59 PEARL ST","59 PEARL ST"
"443",NA,"","ST",NA,NA,NA
"444",NA,"","ST",NA,NA,NA
"445",NA,"","ST",NA,NA,NA
"446",NA,"","ST",NA,NA,NA
"447",NA,"","ST",NA,NA,NA
"448",NA,"","ST",NA,NA,NA
"449",NA,"","ST",NA,NA,NA
"450",NA,"","ST",NA,NA,NA
"451",NA,"","ST",NA,NA,NA
"452",NA,"HOYT AND ATLANTIC","ST","HOYT AND ATLANTIC ST","HOYT AND ATLANTIC ST","HOYT AND ATLANTIC ST"
"453",NA,"","ST",NA,NA,NA
"454",NA,"","ST",NA,NA,NA
"455",NA,"","ST",NA,NA,NA
"456",150,"NASSAU","ST","150 NASSAU ST","150 NASSAU ST","150 NASSAU ST"
"457",71,"NASSAU","ST","71 NASSAU ST","71 NASSAU ST","71 NASSAU ST"
"458",76,"N BROAD VY","ST","76 N BROAD VY ST","76 N BROAD VY ST","76 N BROAD VY ST"
"459",NA,"","ST",NA,NA,NA
"460",NA,"LITTLE DOCK","ST","LITTLE DOCK ST","LITTLE DOCK ST","LITTLE DOCK ST"
"461",NA,"","ST",NA,NA,NA
"462",NA,"","ST",NA,NA,NA
"463",NA,"","ST",NA,NA,NA
"464",NA,"","ST",NA,NA,NA
"465",32,"PEARL","ST","32 PEARL ST","32 PEARL ST","32 PEARL ST"
"466",NA,"","ST",NA,NA,NA
"467",NA,"","ST",NA,NA,NA
"468",NA,"","ST",NA,NA,NA
"469",NA,"","ST",NA,NA,NA
"470",18,"SOUTH","ST","18 SOUTH ST","18 SOUTH ST","18 SOUTH ST"
"471",NA,"","ST",NA,NA,NA
"472",NA,"","ST",NA,NA,NA
"473",NA,"","ST",NA,NA,NA
"474",NA,"","ST",NA,NA,NA
"475",NA,"MERCH AND T116 WALLN","ST","MERCH AND T116 WALLN ST","MERCH AND T116TH WALLN ST","MERCH AND T116TH WALLN ST"
"476",NA,"","ST",NA,NA,NA
"477",71,"WALL","ST","71 WALL ST","71 WALL ST","71 WALL ST"
"478",NA,"","ST",NA,NA,NA
"479",NA,"","ST",NA,NA,NA
"480",NA,"","ST",NA,NA,NA
"481",179,"BROADWAY","AVE","179 BROADWAY AVE","179 BROADWAY AVE","179 BROADWAY AVE"
"482",NA,"","ST",NA,NA,NA
"483",NA,"","ST",NA,NA,NA
"484",NA,"","ST",NA,NA,NA
"485",NA,"","ST",NA,NA,NA
"486",NA,"","ST",NA,NA,NA
"487",NA,"","ST",NA,NA,NA
"488",NA,"","ST",NA,NA,NA
"489",NA,"","ST",NA,NA,NA
"490",NA,"","ST",NA,NA,NA
"491",NA,"","ST",NA,NA,NA
"492",NA,"","ST",NA,NA,NA
"493",NA,"","ST",NA,NA,NA
"494",NA,"","ST",NA,NA,NA
"495",NA,"","ST",NA,NA,NA
"496",100,"WILLIAM","ST","100 WILLIAM ST","100 WILLIAM ST","100 WILLIAM ST"
"497",NA,"","ST",NA,NA,NA
"498",NA,"BUILDINGS CT","CT","BUILDINGS CT","BUILDINGS CT","BUILDINGS CT"
"499",NA,"","ST",NA,NA,NA
"500",NA,"","ST",NA,NA,NA
"501",NA,"","ST",NA,NA,NA
"502",NA,"","ST",NA,NA,NA
"503",NA,"","ST",NA,NA,NA
"504",NA,"HICKS","ST","HICKS ST","HICKS ST","HICKS ST"
"505",26,"BROAD","ST","26 BROAD ST","26 BROAD ST","26 BROAD ST"
"506",NA,"","ST",NA,NA,NA
"507",NA,"","ST",NA,NA,NA
"508",NA,"","ST",NA,NA,NA
"509",NA,"","ST",NA,NA,NA
"510",NA,"","ST",NA,NA,NA
"511",NA,"","ST",NA,NA,NA
"512",NA,"VY","ST","VY ST","VY ST","VY ST"
"513",NA,"","ST",NA,NA,NA
"514",NA,"","ST",NA,NA,NA
"515",NA,"","ST",NA,NA,NA
"516",NA,"","ST",NA,NA,NA
"517",NA,"","ST",NA,NA,NA
"518",NA,"","ST",NA,NA,NA
"519",NA,"","ST",NA,NA,NA
"520",NA,"","ST",NA,NA,NA
"521",NA,"","ST",NA,NA,NA
"522",NA,"","ST",NA,NA,NA
"523",NA,"WANUS","ST","WANUS ST","WANUS ST","WANUS ST"
"524",NA,"","ST",NA,NA,NA
"525",NA,"","ST",NA,NA,NA
"526",NA,"","ST",NA,NA,NA
"527",NA,"","ST",NA,NA,NA
"528",NA,"","ST",NA,NA,NA
"529",NA,"","ST",NA,NA,NA
"530",NA,"","ST",NA,NA,NA
"531",NA,"","ST",NA,NA,NA
"532",NA,"","ST",NA,NA,NA
"533",NA,"","ST",NA,NA,NA
"534",NA,"","ST",NA,NA,NA
"535",NA,"","ST",NA,NA,NA
"536",NA,"WARREN","ST","WARREN ST","WARREN ST","WARREN ST"
"537",12,"BROADWAY","AVE","12 BROADWAY AVE","12 BROADWAY AVE","12 BROADWAY AVE"
"538",NA,"","ST",NA,NA,NA
"539",NA,"","ST",NA,NA,NA
"540",11,"WALL","ST","11 WALL ST","11 WALL ST","11 WALL ST"
"541",NA,"","ST",NA,NA,NA
"542",4,"CORTLANDT","ST","4 CORTLANDT ST","4 CORTLANDT ST","4 CORTLANDT ST"
"543",67,"WILLIAM","ST","67 WILLIAM ST","67 WILLIAM ST","67 WILLIAM ST"
"544",52,"CEDAR","ST","52 CEDAR ST","52 CEDAR ST","52 CEDAR ST"
"545",1836,"NASSAA","ST","1836 NASSAA ST","1836 NASSAA ST","1836 NASSAA ST"
"546",42,"FULTON","ST","42 FULTON ST","42 FULTON ST","42 FULTON ST"
"547",NA,"","ST",NA,NA,NA
"548",NA,"","ST",NA,NA,NA
"549",NA,"","ST",NA,NA,NA
"550",NA,"","ST",NA,NA,NA
"551",NA,"","ST",NA,NA,NA
"552",NA,"CT","ST","CT ST","CT ST","CT ST"
"553",NA,"","ST",NA,NA,NA
"554",NA,"","ST",NA,NA,NA
"555",NA,"","ST",NA,NA,NA
"556",NA,"","ST",NA,NA,NA
"557",NA,"","ST",NA,NA,NA
"558",NA,"","ST",NA,NA,NA
"559",NA,"","ST",NA,NA,NA
"560",NA,"","ST",NA,NA,NA
"561",NA,"","ST",NA,NA,NA
"562",NA,"","ST",NA,NA,NA
"563",NA,"JOHN AND BRG","BRG","JOHN AND BRG","JOHN AND BRG","JOHN AND BRG"
"564",NA,"","ST",NA,NA,NA
"565",NA,"","ST",NA,NA,NA
"566",NA,"","ST",NA,NA,NA
"567",NA,"","ST",NA,NA,NA
"568",NA,"","ST",NA,NA,NA
"569",NA,"","ST",NA,NA,NA
"570",179,"WATER","ST","179 WATER ST","179 WATER ST","179 WATER ST"
"571",NA,"REMSEN U HENRY","ST","REMSEN U HENRY ST","REMSEN U HENRY ST","REMSEN U HENRY ST"
"572",NA,"","ST",NA,NA,NA
"573",45,"SOUTH","ST","45 SOUTH ST","45 SOUTH ST","45 SOUTH ST"
"574",NA,"","ST",NA,NA,NA
"575",NA,"","ST",NA,NA,NA
"576",NA,"HAMILTON ALY","ALY","HAMILTON ALY","HAMILTON ALY","HAMILTON ALY"
"577",NA,"","ST",NA,NA,NA
"578",NA,"","ST",NA,NA,NA
"579",NA,"","ST",NA,NA,NA
"580",NA,"","ST",NA,NA,NA
"581",NA,"","ST",NA,NA,NA
"582",60,"CATHERINE","ST","60 CATHERINE ST","60 CATHERINE ST","60 CATHERINE ST"
"583",NA,"","ST",NA,NA,NA
"584",NA,"","ST",NA,NA,NA
"585",NA,"","ST",NA,NA,NA
"586",NA,"","ST",NA,NA,NA
"587",17,"ATLANTIC","ST","17 ATLANTIC ST","17 ATLANTIC ST","17 ATLANTIC ST"
"588",NA,"","ST",NA,NA,NA
"589",NA,"","ST",NA,NA,NA
"590",NA,"","ST",NA,NA,NA
"591",NA,"","ST",NA,NA,NA
"592",NA,"","ST",NA,NA,NA
"593",NA,"","ST",NA,NA,NA
"594",NA,"","ST",NA,NA,NA
"595",NA,"","ST",NA,NA,NA
"596",NA,"","ST",NA,NA,NA
"597",NA,"","ST",NA,NA,NA
"598",NA,"","ST",NA,NA,NA
"599",NA,"","ST",NA,NA,NA
"600",NA,"","ST",NA,NA,NA
"601",NA,"","ST",NA,NA,NA
"602",NA,"","ST",NA,NA,NA
"603",NA,"","ST",NA,NA,NA
"604",NA,"","ST",NA,NA,NA
"605",NA,"","ST",NA,NA,NA
"606",NA,"","ST",NA,NA,NA
"607",NA,"","ST",NA,NA,NA
"608",NA,"","ST",NA,NA,NA
"609",NA,"","ST",NA,NA,NA
"610",NA,"","ST",NA,NA,NA
"611",NA,"","ST",NA,NA,NA
"612",NA,"","ST",NA,NA,NA
"613",NA,"","ST",NA,NA,NA
"614",NA,"HENRY","ST","HENRY ST","HENRY ST","HENRY ST"
"615",63,"WATER","ST","63 WATER ST","63 WATER ST","63 WATER ST"
"616",NA,"","ST",NA,NA,NA
"617",NA,"","ST",NA,NA,NA
"618",NA,"","ST",NA,NA,NA
"619",NA,"","ST",NA,NA,NA
"620",NA,"","ST",NA,NA,NA
"621",NA,"","ST",NA,NA,NA
"622",NA,"","ST",NA,NA,NA
"623",NA,"","ST",NA,NA,NA
"624",NA,"","ST",NA,NA,NA
"625",123,"PEARL NW","ST","123 PEARL NW ST","123 PEARL NW ST","123 PEARL NW ST"
"626",NA,"","ST",NA,NA,NA
"627",121,"GREENWICH","ST","121 GREENWICH ST","121 GREENWICH ST","121 GREENWICH ST"
"628",NA,"","ST",NA,NA,NA
"629",NA,"","ST",NA,NA,NA
"630",NA,"","ST",NA,NA,NA
"631",NA,"","ST",NA,NA,NA
"632",NA,"","ST",NA,NA,NA
"633",NA,"","ST",NA,NA,NA
"634",NA,"","ST",NA,NA,NA
"635",NA,"","ST",NA,NA,NA
"636",NA,"","ST",NA,NA,NA
"637",NA,"","ST",NA,NA,NA
"638",NA,"","ST",NA,NA,NA
"639",NA,"","ST",NA,NA,NA
"640",NA,"","ST",NA,NA,NA
"641",NA,"","ST",NA,NA,NA
"642",NA,"","ST",NA,NA,NA
"643",NA,"","ST",NA,NA,NA
"644",NA,"","ST",NA,NA,NA
"645",NA,"27 GOWANUS","ST","27 GOWANUS ST","27TH GOWANUS ST","27TH GOWANUS ST"
"646",NA,"","ST",NA,NA,NA
"647",NA,"","ST",NA,NA,NA
"648",NA,"","ST",NA,NA,NA
"649",351,"BROADWAY","AVE","351 BROADWAY AVE","351 BROADWAY AVE","351 BROADWAY AVE"
"650",NA,"","ST",NA,NA,NA
"651",NA,"WATER AND FULTON","ST","WATER AND FULTON ST","WATER AND FULTON ST","WATER AND FULTON ST"
"652",NA,"","ST",NA,NA,NA
"653",NA,"","ST",NA,NA,NA
"654",NA,"","ST",NA,NA,NA
"655",NA,"","ST",NA,NA,NA
"656",NA,"","ST",NA,NA,NA
"657",NA,"","ST",NA,NA,NA
"658",NA,"","ST",NA,NA,NA
"659",NA,"","ST",NA,NA,NA
"660",NA,"","ST",NA,NA,NA
"661",NA,"","ST",NA,NA,NA
"662",NA,"","ST",NA,NA,NA
"663",NA,"","ST",NA,NA,NA
"664",NA,"","ST",NA,NA,NA
"665",NA,"","ST",NA,NA,NA
"666",NA,"","ST",NA,NA,NA
"667",NA,"MYRTLE ALY","ALY","MYRTLE ALY","MYRTLE ALY","MYRTLE ALY"
"668",NA,"","ST",NA,NA,NA
"669",NA,"","ST",NA,NA,NA
"670",NA,"","ST",NA,NA,NA
"671",NA,"","ST",NA,NA,NA
"672",NA,"","ST",NA,NA,NA
"673",NA,"","ST",NA,NA,NA
"674",NA,"","ST",NA,NA,NA
"675",NA,"MYRTLE AND CLASSON AVE","AVE","MYRTLE AND CLASSON AVE","MYRTLE AND CLASSON AVE","MYRTLE AND CLASSON AVE"
"676",NA,"","ST",NA,NA,NA
